数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2024-11-03 06:00:00,537555.75,2024.00,11.00,3.00,5.00,53.00,47.00,17.22,39.36,0.06,-2.98,0.00,0.00,16.81,18.83,18.02,16.90,17.09,16.81,16.90,16.71,17.37,15.23,98.15,285.37,0.00,0.00,0.00,21.14,27.97,-3.75,7.90,-0.22,22.11,-0.37,0.00,0.00,0.02,-0.52,19.87,0.00,0.00,229689.52,0.00,0.00,256.32,24.12,25.12,-0.10,0.49,19.30,0.88,0.01,2.65,0.83,0.41,6.03
2024-11-03 06:02:00,537555.75,2024.00,11.00,3.00,5.00,55.00,47.00,17.22,39.42,0.06,-2.23,0.00,0.00,16.65,18.86,18.05,16.84,17.12,16.74,16.93,16.65,17.21,15.23,98.16,285.37,0.00,0.00,-0.01,21.11,27.93,-3.75,7.90,-0.32,22.08,-0.34,0.00,0.00,0.01,-0.49,19.87,0.00,0.00,229689.52,0.00,0.00,257.78,24.10,25.12,-0.10,0.48,19.30,0.19,0.00,2.19,0.99,0.61,5.92
2024-11-03 06:04:00,537555.75,2024.00,11.00,3.00,5.00,57.00,30.00,17.31,39.36,0.05,0.62,0.00,0.00,16.78,18.89,18.08,16.96,17.15,16.87,16.96,16.68,17.34,15.23,98.14,285.37,0.00,0.00,-0.01,21.11,27.93,-3.75,7.90,-0.24,22.08,-0.40,0.00,0.00,0.02,-0.49,19.87,0.00,0.00,229689.52,0.00,0.00,255.42,24.10,25.12,-0.11,0.47,19.36,0.06,0.00,2.30,0.59,0.49,6.00
2024-11-03 06:06:00,537555.75,2024.00,11.00,3.00,5.00,59.00,42.00,17.22,39.57,0.05,1.35,0.00,0.00,16.68,18.89,17.99,16.96,17.15,16.78,16.87,16.68,17.24,15.23,98.13,285.37,0.00,0.00,0.00,21.11,27.90,-3.75,7.90,-0.21,22.06,-0.44,0.00,0.00,0.01,-0.46,19.85,0.00,0.00,229689.52,0.00,0.00,257.29,24.09,25.12,-0.09,0.48,19.32,0.50,0.01,1.72,0.32,0.40,6.95
2024-11-03 06:08:00,537555.75,2024.00,11.00,3.00,6.00,1.00,46.00,17.37,39.57,0.05,0.01,0.00,0.00,16.59,18.89,18.08,16.96,16.96,16.68,16.96,16.68,17.24,15.23,98.16,285.37,0.00,0.00,-0.01,21.07,27.89,-3.75,7.90,-0.32,22.06,-0.46,0.00,0.00,0.02,-0.56,19.85,0.00,0.00,229689.52,0.00,0.00,263.26,24.09,25.12,-0.09,0.47,19.33,0.32,0.00,2.07,0.69,0.43,6.40
2024-11-03 06:10:00,537555.75,2024.00,11.00,3.00,6.00,3.00,46.00,17.31,39.62,0.05,-4.17,0.00,0.00,16.78,18.80,17.99,16.96,17.15,16.78,16.96,16.68,17.24,15.22,98.18,285.37,0.00,0.00,-0.01,21.06,27.89,-3.75,7.90,-0.28,22.04,-0.46,0.00,0.00,0.01,-0.49,19.85,0.00,0.00,229689.52,0.00,0.00,253.68,24.05,25.12,-0.10,0.47,19.35,-0.01,0.08,3.90,0.65,0.64,6.40
2024-11-03 06:12:00,537555.75,2024.00,11.00,3.00,6.00,5.00,33.00,17.31,39.62,0.06,-3.62,0.00,0.00,16.78,18.80,17.99,16.96,17.15,16.78,16.96,16.68,17.24,15.24,98.13,285.37,0.00,0.00,0.00,21.06,27.85,-3.75,7.90,-0.21,22.04,-0.34,0.00,0.00,0.01,-0.49,19.82,0.00,0.00,229689.52,0.00,0.00,260.07,24.05,25.12,-0.10,0.47,19.29,0.31,0.02,2.96,0.84,0.62,6.10
2024-11-03 06:14:00,537555.75,2024.00,11.00,3.00,6.00,7.00,43.00,17.31,39.77,0.06,0.27,0.00,0.00,16.71,18.83,18.02,16.99,17.27,16.81,16.99,16.71,17.27,15.23,98.14,285.37,0.00,0.00,-0.01,21.06,27.85,-3.75,7.90,-0.28,22.02,-0.38,0.00,0.00,0.01,-0.46,19.82,0.00,0.00,229689.52,0.00,0.00,254.10,24.03,25.12,-0.10,0.47,19.34,0.35,0.01,2.09,0.85,0.57,6.12
2024-11-03 06:16:00,537555.75,2024.00,11.00,3.00,6.00,9.00,46.00,17.37,39.68,0.06,1.93,0.00,0.00,16.62,18.83,18.02,16.90,16.90,16.71,16.99,16.81,17.27,15.23,98.19,285.37,0.00,0.00,0.00,21.03,27.84,-3.75,7.90,-0.21,22.02,-0.34,0.00,0.00,0.00,-0.46,19.81,0.00,0.00,229689.52,0.00,0.00,267.64,24.03,25.12,-0.11,0.47,19.36,0.34,0.02,2.97,0.48,0.41,6.15
2024-11-03 06:18:00,537555.75,2024.00,11.00,3.00,6.00,11.00,30.00,17.37,39.88,0.05,-3.47,0.00,0.00,16.62,18.83,18.02,16.90,17.18,16.81,16.90,16.71,17.27,15.23,98.17,285.37,0.00,0.00,-0.01,21.01,27.84,-3.75,7.89,-0.28,21.99,-0.34,0.00,0.00,0.01,-0.49,19.81,0.00,0.00,229689.52,0.00,0.00,255.90,24.01,25.12,-0.11,0.48,19.32,0.44,0.04,2.46,0.41,0.37,6.15
2024-11-03 06:20:00,537555.75,2024.00,11.00,3.00,6.00,13.00,43.00,17.37,39.88,0.05,-1.22,0.00,0.00,16.65,18.86,18.05,16.93,17.02,16.74,17.02,16.74,17.30,15.23,98.19,285.37,0.00,0.00,0.00,21.01,27.81,-3.75,7.89,-0.24,21.99,-0.32,0.00,0.00,0.01,-0.52,19.81,0.00,0.00,229689.52,0.00,0.00,263.06,24.01,24.95,-0.09,0.48,19.37,0.31,0.02,3.20,0.62,0.61,6.10
2024-11-03 06:22:00,537555.75,2024.00,11.00,3.00,6.00,15.00,46.00,17.43,40.03,0.06,-0.52,0.00,0.00,16.84,18.67,18.05,16.93,16.93,16.84,17.02,16.56,17.30,15.23,98.11,285.37,0.00,0.00,0.00,21.01,27.77,-3.75,7.89,-0.21,21.96,-0.40,0.00,0.00,0.01,-0.52,19.77,0.00,0.00,229689.52,0.00,0.00,257.99,24.01,24.94,-0.10,0.47,19.31,0.06,0.00,3.28,0.73,0.34,6.40
2024-11-03 06:24:00,537555.75,2024.00,11.00,3.00,6.00,17.00,46.00,17.37,39.97,0.06,0.86,0.00,0.00,16.84,18.67,18.05,16.93,17.02,16.74,16.93,16.56,17.30,15.23,98.15,285.37,0.00,0.00,0.00,20.98,27.77,-3.75,7.89,-0.21,21.96,-0.37,0.00,0.00,0.00,-0.46,19.77,0.00,0.00,229689.52,0.00,0.00,260.14,23.97,24.94,-0.10,0.46,19.33,0.31,0.02,4.10,0.62,0.54,6.07
2024-11-03 06:26:00,537555.75,2024.00,11.00,3.00,6.00,19.00,33.00,17.43,40.08,0.05,0.38,0.00,0.00,16.46,18.67,18.05,16.84,16.93,16.74,16.93,16.56,17.21,15.24,98.16,285.37,0.00,0.00,-0.01,20.98,27.76,-3.75,7.89,-0.31,21.96,-0.34,0.00,0.00,0.01,-0.52,19.77,0.00,0.00,229689.52,0.00,0.00,254.44,23.97,24.94,-0.11,0.45,19.31,0.31,0.01,3.82,0.39,0.60,6.65
2024-11-03 06:28:00,537555.75,2024.00,11.00,3.00,6.00,21.00,42.00,17.43,40.08,0.06,1.19,0.00,0.00,16.65,18.67,18.05,16.84,17.02,16.74,16.93,16.56,17.21,15.23,98.16,285.37,0.00,0.00,-0.01,20.96,27.76,-3.75,7.89,-0.28,21.95,-0.44,0.00,0.00,0.01,-0.46,19.75,0.00,0.00,229689.52,0.00,0.00,260.69,23.96,24.94,-0.11,0.45,19.36,0.38,0.00,3.10,0.56,0.65,6.65
2024-11-03 06:30:00,537555.75,2024.00,11.00,3.00,6.00,23.00,46.00,17.37,40.17,0.05,-2.32,0.00,0.00,16.62,18.64,17.93,16.81,16.90,16.71,16.81,16.53,17.18,15.22,98.18,285.37,0.00,0.00,0.00,20.96,27.76,-3.75,7.89,-0.26,21.95,-0.44,0.00,0.00,0.03,-0.52,19.75,0.00,0.00,229689.52,0.00,0.00,257.22,23.96,24.94,-0.10,0.46,19.36,0.38,0.02,3.00,0.65,0.38,5.93
2024-11-03 06:32:00,537555.75,2024.00,11.00,3.00,6.00,25.00,28.00,17.43,40.17,0.06,0.12,0.00,0.00,16.65,18.67,17.96,16.84,17.02,16.74,16.93,16.56,17.21,15.24,98.16,285.37,0.00,0.00,-0.01,20.96,27.73,-3.75,7.89,-0.21,21.91,-0.34,0.00,0.00,0.03,-0.57,19.75,0.00,0.00,229689.52,0.00,0.00,252.15,23.93,24.94,-0.11,0.45,19.33,0.41,0.04,1.48,0.60,0.48,6.20
2024-11-03 06:34:00,537555.75,2024.00,11.00,3.00,6.00,27.00,40.00,17.51,40.23,0.06,0.84,0.00,0.00,16.74,18.67,17.96,16.93,16.93,16.74,16.93,16.56,17.21,15.24,98.19,285.37,0.00,0.00,0.00,20.93,27.72,-3.75,7.89,-0.24,21.91,-0.34,0.00,0.00,0.01,-0.49,19.73,0.00,0.00,229689.52,0.00,0.00,256.88,23.93,24.94,-0.11,0.45,19.32,0.31,0.04,4.10,1.00,0.61,6.20
2024-11-03 06:36:00,537555.75,2024.00,11.00,3.00,6.00,29.00,47.00,17.51,40.28,0.05,-4.06,0.00,0.00,16.78,18.64,17.99,16.87,16.96,16.68,16.87,16.59,17.24,15.23,98.13,285.37,0.00,0.00,-0.01,20.90,27.72,-3.75,7.89,-0.24,21.90,-0.34,0.00,0.00,0.01,-0.56,19.73,0.00,0.00,229689.52,0.00,0.00,262.92,23.92,24.94,-0.11,0.45,19.33,0.69,0.00,3.53,0.63,0.34,6.47
2024-11-03 06:38:00,537555.75,2024.00,11.00,3.00,6.00,31.00,47.00,17.51,40.28,0.06,-2.71,0.00,0.00,16.53,18.67,18.02,16.90,16.90,16.53,16.90,16.53,17.09,15.23,98.15,285.37,0.00,0.00,-0.01,20.90,27.68,-3.75,7.89,-0.24,21.90,-0.38,0.00,0.00,0.00,-0.46,19.73,0.00,0.00,229689.52,0.00,0.00,260.69,23.92,24.94,-0.10,0.47,19.33,0.31,0.00,2.96,0.67,0.70,6.77
2024-11-03 06:40:00,537555.75,2024.00,11.00,3.00,6.00,33.00,27.00,17.51,40.34,0.05,1.91,0.00,0.00,16.71,18.67,17.93,16.90,16.99,16.71,16.90,16.53,16.99,15.22,98.18,285.37,0.00,0.00,-0.01,20.89,27.68,-3.75,7.89,-0.21,21.87,-0.46,0.00,0.00,0.00,-0.52,19.71,0.00,0.00,229689.52,0.00,0.00,250.83,23.88,24.94,-0.11,0.48,19.32,0.00,0.00,2.25,0.66,0.54,7.72
2024-11-03 06:42:00,537555.75,2024.00,11.00,3.00,6.00,35.00,30.00,17.51,40.43,0.06,0.62,0.00,0.00,16.68,18.55,17.80,16.78,16.96,16.59,16.78,16.40,16.87,15.23,98.11,285.37,0.00,0.00,0.00,20.89,27.66,-3.75,7.89,-0.21,21.87,-0.34,0.00,0.00,0.01,-0.52,19.71,0.00,0.00,229689.52,0.00,0.00,260.62,23.88,24.94,-0.11,0.46,19.34,0.31,0.04,2.97,0.97,0.63,7.12
2024-11-03 06:44:00,537555.75,2024.00,11.00,3.00,6.00,37.00,39.00,17.57,40.49,0.06,-0.26,0.00,0.00,16.28,18.42,17.68,16.56,16.65,16.28,16.65,16.28,16.74,15.24,98.11,285.37,0.00,0.00,-0.01,20.87,27.66,-3.75,7.89,-0.28,21.83,-0.44,0.00,0.00,0.01,-0.56,19.71,0.00,0.00,229689.52,0.00,0.00,257.50,23.85,24.94,-0.10,0.47,19.30,0.12,0.03,3.81,0.73,0.57,6.72
2024-11-03 06:46:00,537555.75,2024.00,11.00,3.00,6.00,39.00,46.00,17.63,40.49,0.06,-4.20,0.00,0.00,16.15,18.30,17.65,16.43,16.62,16.15,16.53,16.15,16.71,15.23,98.19,285.37,0.00,0.00,0.00,20.87,27.66,-3.75,7.89,-0.32,21.83,-0.43,0.00,0.00,0.00,-0.49,19.68,0.00,0.00,229689.52,0.00,0.00,261.67,23.85,24.94,-0.10,0.47,19.35,0.00,0.00,1.78,0.67,0.53,6.10
2024-11-03 06:48:00,537555.75,2024.00,11.00,3.00,6.00,41.00,26.00,17.63,40.69,0.06,0.68,0.00,0.00,16.09,18.24,17.49,16.37,16.65,16.28,16.46,16.18,16.65,15.23,98.12,285.37,0.00,0.00,-0.01,20.83,27.66,-3.75,7.89,-0.24,21.82,-0.35,0.00,0.00,0.01,-0.46,19.68,0.00,0.00,229689.52,0.00,0.00,257.78,23.85,24.94,-0.10,0.47,19.35,0.53,0.00,2.48,0.68,0.34,6.20
2024-11-03 06:50:00,537555.75,2024.00,11.00,3.00,6.00,43.00,29.00,17.63,40.54,0.06,2.08,0.00,0.00,16.31,18.33,17.52,16.50,16.59,16.31,16.50,16.22,16.68,15.24,98.14,285.37,0.00,0.00,-0.01,20.83,27.64,-3.75,7.89,-0.24,21.82,-0.43,0.00,0.00,0.02,-0.49,19.68,0.00,0.00,229689.52,0.00,0.00,263.61,23.84,24.94,-0.10,0.46,19.37,0.50,0.05,1.70,0.70,0.46,6.22
2024-11-03 06:52:00,537555.75,2024.00,11.00,3.00,6.00,45.00,46.00,17.63,40.69,0.05,-0.30,0.00,0.00,16.37,18.24,17.58,16.46,16.56,16.28,16.46,16.18,16.65,15.23,98.16,285.37,0.00,0.00,-0.01,20.81,27.64,-3.75,7.89,-0.32,21.82,-0.41,0.00,0.00,0.02,-0.49,19.66,0.00,0.00,229689.52,0.00,0.00,264.24,23.80,24.94,-0.10,0.45,19.29,0.19,0.00,2.96,0.79,0.41,5.90
2024-11-03 06:54:00,537555.75,2024.00,11.00,3.00,6.00,47.00,46.00,17.71,40.83,0.05,-1.60,0.00,0.00,16.09,18.24,17.49,16.46,16.56,16.28,16.46,16.18,16.65,15.23,98.18,285.37,0.00,0.00,-0.01,20.81,27.64,-3.75,7.89,-0.21,21.79,-0.41,0.00,0.00,0.02,-0.52,19.66,0.00,0.00,229689.52,0.00,0.00,256.88,23.80,24.91,-0.10,0.46,19.30,0.19,0.01,3.75,0.84,0.60,6.95
2024-11-03 06:56:00,537555.75,2024.00,11.00,3.00,6.00,49.00,41.00,17.71,40.74,0.06,-0.25,0.00,0.00,16.03,18.18,17.52,16.31,16.50,16.22,16.40,16.12,16.50,15.23,98.14,285.37,0.00,0.00,0.00,20.81,27.61,-3.75,7.89,-0.28,21.79,-0.34,0.00,0.00,0.02,-0.52,19.63,0.00,0.00,229689.52,0.00,0.00,263.96,23.80,24.91,-0.10,0.43,19.35,0.38,0.08,2.70,0.72,0.67,6.50
2024-11-03 06:58:00,537555.75,2024.00,11.00,3.00,6.00,51.00,46.00,17.71,40.89,0.06,-4.55,0.00,0.00,16.28,18.24,17.58,16.46,16.65,16.28,16.37,16.18,16.84,15.23,98.16,285.37,0.00,0.00,-0.01,20.79,27.61,-3.75,7.89,-0.21,21.78,-0.31,0.00,0.00,0.01,-0.52,19.63,0.00,0.00,229689.52,0.00,0.00,251.32,23.79,24.93,-0.11,0.46,19.39,0.56,0.00,3.29,0.75,0.51,6.80
2024-11-03 07:00:00,537555.75,2024.00,11.00,3.00,6.00,53.00,46.00,17.77,40.89,0.05,0.34,0.00,0.00,16.09,18.24,17.58,16.37,16.46,16.28,16.46,16.18,16.65,15.23,98.11,285.37,0.00,0.00,-0.01,20.79,27.59,-3.75,7.88,-0.21,21.78,-0.38,0.00,0.00,0.00,-0.49,19.63,0.00,0.00,229689.52,0.00,0.00,256.25,23.79,24.75,-0.10,0.45,19.36,0.81,0.00,2.03,0.49,0.51,6.03
2024-11-03 07:02:00,537555.75,2024.00,11.00,3.00,6.00,55.00,47.00,17.71,40.95,0.05,-3.31,0.00,0.00,16.12,18.27,17.52,16.59,16.68,16.40,16.50,16.22,16.68,15.23,98.17,285.37,0.00,0.00,0.00,20.75,27.57,-3.75,7.88,-0.24,21.74,-0.41,0.00,0.00,0.01,-0.49,19.60,0.00,0.00,229689.52,0.00,0.00,258.40,23.76,24.75,-0.11,0.41,19.36,0.50,0.04,2.89,0.44,0.62,5.93
2024-11-03 07:04:00,537555.75,2024.00,11.00,3.00,6.00,57.00,31.00,17.77,41.03,0.05,1.38,0.00,0.00,16.18,18.33,17.58,16.46,16.74,16.37,16.56,16.28,16.74,15.23,98.18,285.37,0.00,0.00,-0.01,20.75,27.57,-3.75,7.88,-0.24,21.74,-0.35,0.00,0.00,0.01,-0.52,19.60,0.00,0.00,229689.52,0.00,0.00,259.65,23.76,24.75,-0.09,0.44,19.39,0.31,0.00,3.31,0.90,0.67,6.35
2024-11-03 07:06:00,537555.75,2024.00,11.00,3.00,6.00,59.00,39.00,17.77,41.03,0.06,-4.29,0.00,0.00,16.37,18.33,17.58,16.56,16.65,16.37,16.56,16.28,16.74,15.23,98.14,285.37,0.00,0.00,0.00,20.74,27.57,-3.75,7.88,-0.21,21.74,-0.43,0.00,0.00,0.03,-0.52,19.58,0.00,0.00,229689.52,0.00,0.00,275.14,23.72,24.75,-0.11,0.42,19.36,0.94,0.04,2.34,0.66,0.70,6.20
2024-11-03 07:08:00,537555.75,2024.00,11.00,3.00,7.00,1.00,46.00,17.83,41.15,0.05,-4.85,0.00,0.00,16.09,18.39,17.68,16.46,16.65,16.18,16.56,16.28,16.74,15.23,98.14,285.37,0.00,0.00,-0.01,20.74,27.53,-3.75,7.88,-0.29,21.72,-0.31,0.00,0.00,0.01,-0.46,19.58,0.00,0.00,229689.52,0.00,0.00,261.46,23.72,24.75,-0.10,0.44,19.39,0.12,0.01,3.24,0.90,0.66,5.91
2024-11-03 07:10:00,537555.75,2024.00,11.00,3.00,7.00,3.00,46.00,17.77,41.15,0.05,-0.94,0.00,0.00,16.46,18.33,17.68,16.56,16.74,16.37,16.56,16.28,16.74,15.23,98.14,285.37,0.00,0.00,-0.01,20.71,27.53,-3.75,7.88,-0.28,21.72,-0.34,0.00,0.00,0.01,-0.46,19.58,0.00,0.00,229689.52,0.00,0.00,256.46,23.72,24.75,-0.10,0.44,19.32,0.12,0.00,2.70,0.80,0.63,6.28
2024-11-03 07:12:00,537555.75,2024.00,11.00,3.00,7.00,5.00,39.00,17.77,41.15,0.06,0.48,0.00,0.00,16.09,18.33,17.58,16.46,16.56,16.18,16.56,16.28,16.74,15.23,98.17,285.37,0.00,0.00,0.00,20.71,27.52,-3.75,7.88,-0.32,21.70,-0.35,0.00,0.00,0.00,-0.52,19.57,0.00,0.00,229689.52,0.00,0.00,260.35,23.71,24.75,-0.10,0.44,19.36,0.38,0.00,3.76,0.46,0.56,5.95
2024-11-03 07:14:00,537555.75,2024.00,11.00,3.00,7.00,7.00,46.00,17.83,41.35,0.06,-4.10,0.00,0.00,16.15,18.39,17.65,16.53,16.71,16.25,16.71,16.34,16.81,15.23,98.14,285.37,0.00,0.00,-0.01,20.70,27.52,-3.75,7.88,-0.28,21.70,-0.46,0.00,0.00,0.01,-0.46,19.57,0.00,0.00,229689.52,0.00,0.00,261.88,23.71,24.75,-0.09,0.44,19.34,0.44,0.05,1.75,0.61,0.72,6.18
2024-11-03 07:16:00,537555.75,2024.00,11.00,3.00,7.00,9.00,46.00,17.77,41.29,0.06,-2.56,0.00,0.00,16.43,18.39,17.65,16.62,16.62,16.43,16.53,16.34,16.81,15.24,98.18,285.37,0.00,0.00,0.00,20.70,27.49,-3.75,7.87,-0.21,21.66,-0.46,0.00,0.00,0.01,-0.52,19.53,0.00,0.00,229689.52,0.00,0.00,262.22,23.69,24.75,-0.11,0.44,19.35,0.68,0.00,2.05,0.74,0.51,6.90
2024-11-03 07:18:00,537555.75,2024.00,11.00,3.00,7.00,11.00,46.00,17.83,41.41,0.06,0.87,0.00,0.00,16.25,18.30,17.74,16.53,16.81,16.25,16.62,16.34,16.81,15.24,98.16,285.37,0.00,0.00,-0.01,20.70,27.49,-3.75,7.88,-0.24,21.66,-0.34,0.00,0.00,0.01,-0.49,19.53,0.00,0.00,229689.52,0.00,0.00,265.28,23.69,24.75,-0.11,0.42,19.38,0.25,0.06,3.48,0.47,0.52,6.30
2024-11-03 07:20:00,537555.75,2024.00,11.00,3.00,7.00,13.00,27.00,17.89,41.41,0.06,-4.10,0.00,0.00,16.28,18.33,17.68,16.65,17.02,16.46,16.65,16.37,16.74,15.23,98.17,285.37,0.00,0.00,0.00,20.66,27.49,-3.75,7.87,-0.26,21.66,-0.41,0.00,0.00,0.02,-0.49,19.53,0.00,0.00,229689.52,0.00,0.00,254.51,23.69,24.75,-0.09,0.40,19.37,0.12,0.04,3.44,0.61,0.62,6.90
2024-11-03 07:22:00,537555.75,2024.00,11.00,3.00,7.00,15.00,37.00,17.83,41.49,0.05,-4.14,0.00,0.00,16.43,18.39,17.65,16.53,16.53,16.25,16.62,16.25,16.81,15.22,98.19,285.37,0.00,0.00,-0.01,20.66,27.48,-3.75,7.87,-0.31,21.64,-0.34,0.00,0.00,0.01,-0.52,19.50,0.00,0.00,229689.52,0.00,0.00,261.39,23.65,24.75,-0.11,0.41,19.30,0.41,0.07,2.40,0.46,0.43,6.07
2024-11-03 07:24:00,537555.75,2024.00,11.00,3.00,7.00,17.00,46.00,17.83,41.61,0.06,-4.23,0.00,0.00,16.28,18.33,17.68,16.65,16.65,16.46,16.56,16.28,16.74,15.23,98.16,285.37,0.00,0.00,0.00,20.66,27.48,-3.75,7.87,-0.24,21.64,-0.35,0.00,0.00,0.00,-0.49,19.50,0.00,0.00,229689.52,0.00,0.00,261.67,23.65,24.75,-0.10,0.44,19.27,0.52,0.02,2.93,0.51,0.32,5.88
2024-11-03 07:26:00,537555.75,2024.00,11.00,3.00,7.00,19.00,27.00,17.97,41.49,0.05,-4.54,0.00,0.00,16.62,18.39,17.74,16.71,17.09,16.34,16.71,16.15,16.90,15.23,98.17,285.37,0.00,0.00,-0.01,20.66,27.48,-3.75,7.87,-0.31,21.63,-0.32,0.00,0.00,0.00,-0.52,19.50,0.00,0.00,229689.52,0.00,0.00,259.65,23.63,24.75,-0.11,0.44,19.33,0.56,0.00,2.96,0.91,0.58,6.03
2024-11-03 07:28:00,537555.75,2024.00,11.00,3.00,7.00,21.00,46.00,17.89,41.61,0.05,0.85,0.00,0.00,16.25,18.39,17.65,16.71,17.18,16.34,16.71,16.15,16.81,15.23,98.14,285.37,0.00,0.00,-0.01,20.66,27.44,-3.75,7.87,-0.18,21.63,-0.34,0.00,0.00,0.02,-0.49,19.49,0.00,0.00,229689.52,0.00,0.00,260.21,23.63,24.56,-0.09,0.45,19.37,0.38,0.00,2.85,0.46,0.60,6.00
2024-11-03 07:30:00,537555.75,2024.00,11.00,3.00,7.00,23.00,45.00,17.97,41.69,0.06,-0.08,0.00,0.00,16.25,18.39,17.74,16.62,16.81,16.34,16.71,16.15,16.81,15.23,98.17,285.37,0.00,0.00,0.00,20.66,27.41,-3.75,7.87,-0.21,21.59,-0.29,0.00,0.00,0.01,-0.56,19.49,0.00,0.00,229689.52,0.00,0.00,263.82,23.63,24.56,-0.11,0.45,19.39,0.25,0.00,2.80,0.49,0.39,6.82
2024-11-03 07:32:00,537555.75,2024.00,11.00,3.00,7.00,25.00,46.00,17.89,41.81,0.05,1.23,0.00,0.00,16.56,18.42,17.68,16.74,16.93,16.37,16.65,16.18,16.74,15.23,98.15,285.37,0.00,0.00,0.00,20.63,27.41,-3.75,7.87,-0.31,21.59,-0.35,0.00,0.00,0.00,-0.46,19.46,0.00,0.00,229689.52,0.00,0.00,259.31,23.61,24.56,-0.10,0.45,19.38,0.50,0.01,2.62,0.50,0.51,6.60
2024-11-03 07:34:00,537555.75,2024.00,11.00,3.00,7.00,27.00,35.00,17.97,41.87,0.06,-1.66,0.00,0.00,16.28,18.42,17.77,16.65,16.74,16.28,16.74,16.28,16.84,15.23,98.19,285.37,0.00,0.00,-0.01,20.63,27.40,-3.75,7.87,-0.28,21.59,-0.34,0.00,0.00,0.00,-0.49,19.46,0.00,0.00,229689.52,0.00,0.00,258.82,23.61,24.56,-0.11,0.43,19.34,0.38,0.00,2.32,0.75,0.57,5.79
2024-11-03 07:36:00,537555.75,2024.00,11.00,3.00,7.00,29.00,46.00,17.97,41.81,0.05,-1.59,0.00,0.00,16.40,18.46,17.71,16.87,16.50,16.40,16.78,16.22,16.87,15.23,98.13,285.37,0.00,0.00,-0.01,20.63,27.40,-3.75,7.87,-0.24,21.57,-0.46,0.00,0.00,0.00,-0.46,19.46,0.00,0.00,229689.52,0.00,0.00,254.58,23.61,24.56,-0.09,0.44,19.36,0.84,0.00,4.75,0.50,0.64,6.25
2024-11-03 07:38:00,537555.75,2024.00,11.00,3.00,7.00,31.00,47.00,18.03,41.95,0.06,-0.14,0.00,0.00,16.37,18.33,17.68,16.74,16.65,16.28,16.84,16.28,16.74,15.24,98.19,285.37,0.00,0.00,0.00,20.66,27.40,-3.75,7.87,-0.28,21.57,-0.34,0.00,0.00,0.01,-0.49,19.42,0.00,0.00,229689.52,0.00,0.00,255.49,23.61,24.56,-0.12,0.41,19.34,0.69,0.00,2.62,0.87,0.59,6.38
2024-11-03 07:40:00,537555.75,2024.00,11.00,3.00,7.00,33.00,35.00,18.03,41.87,0.06,-3.60,0.00,0.00,16.56,18.33,17.68,16.74,16.46,16.28,16.74,16.28,16.74,15.23,98.19,285.37,0.00,0.00,0.00,20.71,27.40,-3.75,7.87,-0.21,21.57,-0.32,0.00,0.00,0.01,-0.46,19.42,0.00,0.00,229689.52,0.00,0.00,254.03,23.61,24.56,-0.11,0.40,19.31,0.62,0.07,3.85,0.90,0.57,6.02
2024-11-03 07:42:00,537555.75,2024.00,11.00,3.00,7.00,35.00,44.00,18.03,41.95,0.06,0.13,0.00,0.00,16.31,18.36,17.71,16.68,16.40,16.22,16.78,16.31,16.68,15.24,98.14,285.37,0.00,0.00,-0.01,20.83,27.40,-3.75,7.87,-0.28,21.55,-0.29,0.00,0.00,0.04,-0.52,19.41,0.00,0.00,229689.52,0.00,0.00,254.86,23.61,24.56,-0.10,0.41,19.34,0.40,0.03,2.83,0.68,0.55,6.20
2024-11-03 07:44:00,537555.75,2024.00,11.00,3.00,7.00,37.00,46.00,18.09,42.01,0.05,0.32,0.00,0.00,16.40,18.36,17.71,16.78,16.68,16.22,16.78,16.31,16.68,15.22,98.14,285.37,0.00,0.00,-0.01,20.96,27.40,-3.75,7.87,-0.24,21.55,-0.38,0.00,0.00,0.01,-0.49,19.41,0.00,0.00,229689.52,0.00,0.00,267.01,23.61,24.56,-0.10,0.42,19.34,-0.06,0.06,3.83,0.89,0.53,5.40
