数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 03:30:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:32:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1082.76,917.92,1136.42,1075.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.55,23.13,--,--,--,--,--,--,--,--,154.69,-0.30,21.23,9.37,0.50,42.18,75.19,0.50,5.16,13.38
2025-06-01 03:32:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1113.58,1176.39,1119.50,1149.55,1165.14,39.25,99.59,294.12,--,--,1.40,--,152.26,44.78,6.49,216.12,--,17.53,--,--,--,--,--,--,--,273062.38,--,--,1181.53,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:32:03,639745.88,2025.00,6.00,1.00,3.00,31.00,4.00,313.82,313.71,35.67,118.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,229.83,--,--,--,--,68.56,--,--,--,--,--,189.60,--,--,--,--,--,--,153.07,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:32:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:34:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1080.82,917.64,1137.33,1077.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.57,23.78,--,--,--,--,--,--,--,--,154.12,-0.31,20.85,9.32,0.69,33.80,69.61,1.34,4.77,14.23
2025-06-01 03:34:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1112.42,1174.19,1115.57,1137.39,1161.92,40.18,99.59,294.12,--,--,1.40,--,151.38,44.95,6.47,216.29,--,17.56,--,--,--,--,--,--,--,273062.38,--,--,1242.78,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:34:03,639745.88,2025.00,6.00,1.00,3.00,33.00,4.00,9.14,8.17,35.88,106.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,228.80,--,--,--,--,68.31,--,--,--,--,--,190.10,--,--,--,--,--,--,152.73,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:34:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:36:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1080.43,917.48,1138.00,1077.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.84,23.03,--,--,--,--,--,--,--,--,153.75,-0.31,20.74,9.35,0.50,20.26,65.63,9.78,4.17,12.54
2025-06-01 03:36:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1112.32,1172.66,1112.52,1131.97,1159.83,39.44,99.57,294.12,--,--,1.39,--,150.34,44.69,6.47,212.64,--,17.62,--,--,--,--,--,--,--,273062.38,--,--,1211.94,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:36:03,639745.88,2025.00,6.00,1.00,3.00,35.00,3.00,336.02,336.02,35.87,118.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.83,--,--,--,--,68.21,--,--,--,--,--,190.32,--,--,--,--,--,--,152.32,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:36:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:38:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1079.74,919.14,1145.55,1077.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.24,23.52,--,--,--,--,--,--,--,--,153.38,-0.32,20.64,9.27,0.61,13.34,65.48,5.72,3.05,13.43
2025-06-01 03:38:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1113.68,1170.86,1111.22,1131.87,1158.44,39.50,99.61,294.12,--,--,1.39,--,149.31,44.84,6.47,211.58,--,17.62,--,--,--,--,--,--,--,273062.38,--,--,1196.67,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:38:03,639745.88,2025.00,6.00,1.00,3.00,37.00,4.00,537.16,536.56,35.83,106.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.17,--,--,--,--,68.15,--,--,--,--,--,190.24,--,--,--,--,--,--,151.85,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:38:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:40:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1080.82,920.08,1143.97,1077.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.69,23.67,--,--,--,--,--,--,--,--,153.19,-0.31,20.69,8.99,1.00,12.34,67.05,4.12,2.37,14.30
2025-06-01 03:40:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1112.82,1170.15,1111.12,1135.92,1157.94,40.31,99.58,294.12,--,--,1.38,--,148.66,44.85,6.47,199.42,--,17.58,--,--,--,--,--,--,--,273062.38,--,--,1244.10,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:40:03,639745.88,2025.00,6.00,1.00,3.00,38.00,50.00,175.83,174.77,35.78,103.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.92,--,--,--,--,68.21,--,--,--,--,--,190.10,--,--,--,--,--,--,151.47,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:40:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:42:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1081.31,920.08,1142.19,1077.70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.99,23.33,--,--,--,--,--,--,--,--,153.00,-0.35,20.78,8.88,0.69,14.23,66.44,1.61,2.43,13.48
2025-06-01 03:42:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1110.16,1169.27,1111.92,1129.57,1161.04,39.43,99.54,294.12,--,--,1.39,--,148.11,44.94,6.48,176.28,--,17.56,--,--,--,--,--,--,--,273062.38,--,--,1214.24,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:42:03,639745.88,2025.00,6.00,1.00,3.00,41.00,2.00,197.83,196.91,35.67,116.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.87,--,--,--,--,68.21,--,--,--,--,--,189.96,--,--,--,--,--,--,151.03,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:42:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:44:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1081.41,920.24,1140.98,1078.49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.25,23.47,--,--,--,--,--,--,--,--,153.00,-0.30,20.65,9.03,0.92,18.67,64.71,1.20,2.36,13.10
2025-06-01 03:44:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1107.11,1169.27,1110.56,1126.23,1160.84,39.11,99.56,294.12,--,--,1.38,--,147.78,44.69,6.50,140.21,--,17.53,--,--,--,--,--,--,--,273062.38,--,--,1179.65,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:44:03,639751.75,2025.00,6.00,1.00,3.00,43.00,3.00,595.33,595.19,35.58,103.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.88,--,--,--,--,68.15,--,--,--,--,--,189.91,--,--,--,--,--,--,150.68,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:44:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:46:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1081.12,920.24,1136.93,1078.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.19,22.96,--,--,--,--,--,--,--,--,153.00,-0.30,20.61,9.05,0.94,20.97,63.21,1.50,2.95,13.95
2025-06-01 03:46:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1106.71,1168.05,1110.83,1126.80,1157.94,37.99,99.58,294.12,--,--,1.39,--,147.53,44.67,6.49,99.98,--,17.62,--,--,--,--,--,--,--,273065.06,--,--,1155.83,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:46:03,639751.75,2025.00,6.00,1.00,3.00,45.00,3.00,226.58,225.12,35.67,112.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.80,--,--,--,--,68.11,--,--,--,--,--,189.94,--,--,--,--,--,--,150.43,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:46:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:48:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1081.71,920.80,1141.48,1079.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.20,22.73,--,--,--,--,--,--,--,--,152.81,-0.25,20.47,9.13,0.69,18.45,65.18,0.71,3.09,14.05
2025-06-01 03:48:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1107.41,1169.47,1111.32,1128.80,1160.44,40.12,99.63,294.12,--,--,1.39,--,147.21,45.11,6.54,75.00,--,17.56,--,--,--,--,--,--,--,273065.06,--,--,1248.75,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:48:03,639751.75,2025.00,6.00,1.00,3.00,47.00,1.00,142.19,141.53,35.70,124.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.57,--,--,--,--,68.07,--,--,--,--,--,189.96,--,--,--,--,--,--,150.14,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:48:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:50:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1082.00,921.30,1141.32,1080.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.21,22.61,--,--,--,--,--,--,--,--,152.62,-0.30,20.49,8.82,0.69,22.39,65.39,3.89,3.17,13.23
2025-06-01 03:50:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1107.34,1170.90,1112.35,1121.13,1162.36,40.11,99.62,294.12,--,--,1.39,--,146.86,45.91,6.52,49.72,--,17.53,--,--,--,--,--,--,--,273065.06,--,--,1252.57,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:50:03,639751.75,2025.00,6.00,1.00,3.00,49.00,4.00,575.92,574.80,35.78,116.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.36,--,--,--,--,68.06,--,--,--,--,--,189.94,--,--,--,--,--,--,149.81,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:50:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:52:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1080.85,920.36,1136.46,1080.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.31,23.70,--,--,--,--,--,--,--,--,152.62,-0.36,20.39,8.92,0.69,27.26,60.76,7.19,3.71,13.98
2025-06-01 03:52:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1103.10,1169.20,1109.50,1126.73,1159.46,40.44,99.55,294.12,--,--,1.38,--,146.50,45.86,6.54,77.78,--,17.61,--,--,--,--,--,--,--,273065.06,--,--,1253.26,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:52:03,639751.75,2025.00,6.00,1.00,3.00,51.00,2.00,220.29,219.31,35.92,117.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.31,--,--,--,--,67.96,--,--,--,--,--,189.80,--,--,--,--,--,--,149.51,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:52:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:54:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1080.36,919.55,1138.53,1080.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.29,23.70,--,--,--,--,--,--,--,--,152.62,-0.30,20.31,9.19,0.69,27.22,62.72,0.82,3.81,13.57
2025-06-01 03:54:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1102.91,1169.20,1108.50,1127.53,1160.67,40.88,99.60,294.12,--,--,1.39,--,146.23,45.81,6.55,73.80,--,17.65,--,--,--,--,--,--,--,273065.06,--,--,1268.61,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:54:03,639751.75,2025.00,6.00,1.00,3.00,52.00,47.00,124.82,123.96,36.07,116.90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.47,--,--,--,--,67.88,--,--,--,--,--,189.60,--,--,--,--,--,--,149.23,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:54:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:56:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1079.97,919.83,1143.90,1080.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.22,23.62,--,--,--,--,--,--,--,--,152.81,-0.29,20.52,8.89,0.80,36.09,58.21,3.27,4.13,14.30
2025-06-01 03:56:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1104.40,1170.69,1107.44,1139.84,1163.99,40.94,99.62,294.12,--,--,1.39,--,146.01,45.81,6.53,74.98,--,17.56,--,--,--,--,--,--,--,273065.06,--,--,1269.72,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:56:03,639751.75,2025.00,6.00,1.00,3.00,55.00,1.00,515.51,514.50,36.13,111.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.88,--,--,--,--,67.83,--,--,--,--,--,189.38,--,--,--,--,--,--,148.96,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:56:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:58:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1079.37,919.64,1138.63,1080.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.29,23.24,--,--,--,--,--,--,--,--,152.81,-0.35,20.54,8.81,1.06,48.19,59.28,14.70,4.77,14.57
2025-06-01 03:58:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1104.10,1170.90,1107.74,1136.36,1162.06,40.94,99.53,294.12,--,--,1.38,--,145.97,45.77,6.50,99.39,--,17.61,--,--,--,--,--,--,--,273065.06,--,--,1265.28,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:58:03,639751.75,2025.00,6.00,1.00,3.00,57.00,4.00,301.92,301.46,36.07,106.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.27,--,--,--,--,67.81,--,--,--,--,--,189.37,--,--,--,--,--,--,148.74,--,--,--,--,--,--,--,--,--,--
2025-06-01 03:58:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:00:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1078.72,918.80,1137.83,1080.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.17,24.03,--,--,--,--,--,--,--,--,153.00,-0.34,20.41,9.16,0.94,46.47,61.01,4.12,5.46,13.90
2025-06-01 04:00:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1102.54,1169.20,1105.19,1124.06,1159.76,39.94,99.65,294.12,--,--,1.39,--,145.91,45.58,6.48,128.28,--,17.74,--,--,--,--,--,--,--,273065.06,--,--,1231.74,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:00:03,639751.75,2025.00,6.00,1.00,3.00,59.00,4.00,67.40,66.71,36.28,120.90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.43,--,--,--,--,67.68,--,--,--,--,--,189.34,--,--,--,--,--,--,148.58,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:00:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:02:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1077.18,918.73,1142.86,1080.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.21,22.90,--,--,--,--,--,--,--,--,152.81,-0.32,20.16,9.30,0.75,49.96,63.23,0.98,5.77,13.90
2025-06-01 04:02:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1102.08,1170.52,1102.38,1127.56,1163.11,39.93,99.55,294.12,--,--,1.38,--,145.81,45.40,6.43,178.23,--,17.51,--,--,--,--,--,--,--,273065.06,--,--,1245.35,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:02:03,639751.75,2025.00,6.00,1.00,4.00,1.00,3.00,419.30,419.44,36.28,122.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.27,--,--,--,--,67.55,--,--,--,--,--,189.37,--,--,--,--,--,--,148.41,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:02:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:04:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1078.26,918.17,1145.04,1079.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.96,23.74,--,--,--,--,--,--,--,--,152.62,-0.25,20.10,9.12,0.56,51.93,62.89,1.32,5.69,14.40
2025-06-01 04:04:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1102.57,1171.44,1100.89,1122.23,1163.21,40.12,99.57,294.12,--,--,1.38,--,145.57,45.87,6.41,201.83,--,18.56,--,--,--,--,--,--,--,273068.06,--,--,1255.76,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:04:03,639751.75,2025.00,6.00,1.00,4.00,3.00,4.00,468.47,468.12,36.42,115.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.05,--,--,--,--,67.51,--,--,--,--,--,189.42,--,--,--,--,--,--,148.22,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:04:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:06:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1075.54,918.45,1142.56,1078.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.05,23.78,--,--,--,--,--,--,--,--,152.44,-0.26,19.98,9.16,0.68,50.36,64.45,0.89,5.77,14.35
2025-06-01 04:06:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1097.65,1170.52,1096.39,1093.06,1161.89,40.00,99.59,294.12,--,--,1.39,--,145.25,45.97,6.39,222.49,--,18.62,--,--,--,--,--,--,--,273068.06,--,--,1256.11,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:06:03,639751.75,2025.00,6.00,1.00,4.00,4.00,59.00,135.09,135.03,36.43,123.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.87,--,--,--,--,67.41,--,--,--,--,--,189.45,--,--,--,--,--,--,147.99,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:06:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:08:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1071.80,915.91,1129.03,1076.49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.21,23.47,--,--,--,--,--,--,--,--,152.39,-0.32,19.88,9.45,0.75,47.68,66.81,0.59,5.42,13.57
2025-06-01 04:08:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1087.66,1165.98,1087.16,1076.49,1154.87,40.69,99.53,294.12,--,--,1.39,--,144.85,45.82,6.39,222.44,--,17.62,--,--,--,--,--,--,--,273068.06,--,--,1270.49,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:08:03,639751.75,2025.00,6.00,1.00,4.00,7.00,4.00,261.64,260.37,36.68,120.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.70,--,--,--,--,67.30,--,--,--,--,--,189.33,--,--,--,--,--,--,147.71,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:08:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:10:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1066.08,912.59,1124.66,1073.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.22,22.96,--,--,--,--,--,--,--,--,152.40,-0.29,19.74,9.96,0.70,37.75,65.28,0.11,5.55,14.62
2025-06-01 04:10:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1079.18,1160.17,1078.32,1067.06,1148.87,42.20,99.58,294.12,--,--,1.39,--,144.60,45.67,6.38,228.97,--,17.62,--,--,--,--,--,--,--,273068.06,--,--,1353.19,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:10:03,639751.75,2025.00,6.00,1.00,4.00,9.00,4.00,595.33,595.19,36.88,122.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.74,--,--,--,--,67.17,--,--,--,--,--,189.00,--,--,--,--,--,--,147.46,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:10:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:12:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1060.85,909.24,1125.16,1070.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.29,23.90,--,--,--,--,--,--,--,--,152.44,-0.32,19.72,10.03,0.56,39.43,67.85,3.76,5.22,14.65
2025-06-01 04:12:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1072.00,1154.16,1070.36,1072.49,1142.83,41.62,99.64,294.12,--,--,1.40,--,144.48,45.84,6.38,234.64,--,17.61,--,--,--,--,--,--,--,273068.06,--,--,1338.75,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 04:12:03,639756.38,2025.00,6.00,1.00,4.00,11.00,3.00,291.97,291.71,37.20,117.37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.05,--,--,--,--,67.06,--,--,--,--,--,188.65,--,--,--,--,--,--,147.29,--,--,--,--,--,--,--,--,--,--
