数据时间,入炉垃圾量,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 11:20:00,639929.88,305.03,304.62,37.62,117.82,0,1,1000.74,1032.66,1059.61,1041.11,1057.59,1120.83,1047.96,1075.21,1109.4,42.2,99.51,294.16,0,0,1.4,219.42,145.89,41.25,6.52,120.53,66.53,19.54,0,0,5.76,13.43,188.05,0,0,273143.09,0,0,1360.42,145.75,153.75,-0.32,19.25,10.31,0.88,24.69,58.6,0.87,4.87,14.68
2025-06-01 11:22:00,639929.88,65.79,65.67,37.59,128.69,0,1,991.3,1021.72,1049.52,1037.61,1047.89,1114.24,1042.8,1039.62,1102.97,42.13,99.56,294.16,0,0,1.4,219.44,146.6,41.38,6.56,120.87,66.37,19.69,0,0,5.55,14.46,187.59,0,0,273143.09,0,0,1337.57,146.22,153.56,-0.34,19.08,10.57,1.06,21.25,59.77,0.9,4.71,14.48
2025-06-01 14:08:00,640001.12,405.98,405.93,36.15,103.76,0,1,1115.84,1148.81,1178.88,1102.28,1157.2,1212.87,1133.81,1200,1200,43.33,99.63,294.17,0,0,3.22,225.4,144.44,55.39,6.42,245.4,66.78,54.69,0,0,5.49,13.78,192.49,0,0,273171.56,0,0,1335.07,146.19,155.06,-0.3,19.7,8.69,0.48,8.26,69,2.68,1.88,15.2
2025-06-01 14:10:00,640001.12,360.67,359.89,36.13,117.51,0,1,1119.2,1147.63,1172.05,1104.43,1162.13,1214.18,1137.39,1190.4,1200,43.51,99.62,294.17,0,0,3.19,225.7,142.38,46.35,6.47,243.9,66.93,55.53,0,0,5.62,13.48,192.73,0,0,273171.56,0,0,1364.44,144.99,155.06,-0.31,19.9,8.33,0.81,15.28,67.72,28.91,1.54,14.48
2025-06-01 14:12:00,640001.12,101.56,99.92,36.17,109.17,0,1,1119.3,1148.24,1166.12,1106.48,1164.22,1218.29,1139.77,1200,1200,42.95,99.61,294.17,0,0,3.19,225.87,141.26,45.97,6.54,219.29,66.85,54.56,0,0,5.69,13.62,193.15,0,0,273171.56,0,0,1371.04,144.18,155.06,-0.32,20.02,8.63,1,13.92,60.2,94.79,1.3,15.62
2025-06-01 14:18:00,640001.12,164.85,163.12,36.05,117.52,0,1,1120.13,1153.69,1171,1111.19,1172.12,1221.44,1146.29,1200,1200,40.25,99.61,294.18,0,0,3.19,225.24,143.65,45.24,6.67,103.46,66.64,50.53,0,0,5.33,13.84,194.1,0,0,273174.72,0,0,1254.44,144.61,154.5,-0.37,19.46,8.92,0.75,11.04,74.1,0,0.96,14.55
2025-06-01 14:20:00,640001.12,519.33,517.89,36.13,112.81,0,1,1124.5,1163.99,1179.46,1112.95,1180.48,1219.78,1148.87,1200,1200,39.56,99.55,294.18,0,0,3.19,224.47,144.34,45.37,6.66,65.12,66.72,49.57,0,0,5.53,14,194.3,0,0,273174.72,0,0,1229.79,144.95,154.12,-0.3,19.34,8.93,0.81,10.83,77.79,0.01,0.84,14.3
2025-06-01 14:22:00,640001.12,57.31,56.39,36.02,112.42,0,1,1126.5,1163.31,1178.4,1114.74,1178.4,1212.87,1150.62,1192.52,1186.37,40.58,99.51,294.18,0,0,3.18,224.07,144.81,45.53,6.67,51.68,67.02,50.61,0,0,5.56,14.11,194.47,0,0,273174.72,0,0,1249.1,145.23,153.75,-0.29,19.62,8.6,0.69,17.28,71.6,0.07,1.28,14.25
2025-06-01 14:24:00,640001.12,275.35,275.41,36.07,109.2,0,1,1127.6,1167.84,1188.62,1115.37,1178.43,1207.4,1150.96,1200,1184.05,39.87,99.63,294.18,0,0,3.18,223.59,145.03,45.58,6.68,42.22,67.19,50.71,0,0,5.58,13.63,194.51,0,0,273174.72,0,0,1249.93,145.37,153.56,-0.28,19.83,8.82,0.8,11.74,67.2,0.31,1.45,14.65
2025-06-01 14:26:00,640001.12,467.86,467.14,36.13,112.85,0,1,1132.84,1174.7,1200.98,1116.74,1182.35,1204.24,1153.86,1188.73,1182.04,40.44,99.49,294.18,0,0,3.19,222.93,144.99,45.73,6.66,38.13,67.23,50.69,0,0,5.67,14.22,194.43,0,0,273174.72,0,0,1257.85,145.37,153.38,-0.29,19.71,8.58,0.69,14,68.55,12.42,1.06,13.84
2025-06-01 14:28:00,640001.12,30.02,28.9,36.03,115.96,0,1,1132.27,1171.68,1202.52,1118.33,1175.31,1205.27,1155.95,1200,1181.43,41.06,99.5,294.18,0,0,3.18,222.84,144.89,45.83,6.66,30.53,67.13,50.74,0,0,5.5,14.49,194.3,0,0,273174.72,0,0,1289.24,145.36,153.38,-0.36,19.86,8.11,0.38,25.13,55.13,75.06,1.15,14.48
2025-06-01 14:30:00,640001.12,389.31,388.84,36.05,109.04,0,1,1132.74,1174.08,1198.03,1119.9,1177.82,1206.68,1158.55,1199.26,1179.93,41.01,99.62,294.18,0,0,3.18,222.88,144.85,45.86,6.65,26.66,66.97,50,0,0,5.61,13.53,194.18,0,0,273174.72,0,0,1268.54,145.36,153.38,-0.32,19.51,8.57,0.94,14.16,57.51,11.68,1.01,14.57
2025-06-01 14:32:00,640001.12,387.84,386.11,36,110.85,0,1,1134.58,1174.02,1195.32,1121.43,1176.02,1208.74,1160.06,1200,1184.02,40.51,99.51,294.18,0,0,3.18,222.84,144.85,45.57,6.62,26.84,66.85,49.76,0,0,5.26,14.29,194.1,0,0,273174.72,0,0,1249.65,145.4,153.38,-0.29,19.44,8.4,0.63,22.98,66.68,2.18,0.99,14.48
2025-06-01 14:34:00,640001.12,7.3,7.3,35.98,109.89,0,1,1132.71,1173.13,1195.94,1122.5,1170.12,1208.85,1158.68,1169.51,1182.89,40.18,99.54,294.18,0,0,3.15,222.74,144.85,45.49,6.62,29.26,66.81,50.73,0,0,5.48,13.96,194.13,0,0,273174.72,0,0,1222.78,145.45,153.38,-0.34,19.39,8.5,0.72,21.36,63.39,0.86,1.32,13.77
2025-06-01 14:40:00,640011.25,92.91,91.64,36.03,116.41,0,1,1127.13,1161.86,1178.43,1123.46,1162.26,1205.85,1154.73,1161.55,1186.71,39.69,99.5,294.18,0,0,3.15,222.36,144.69,45.55,6.6,62.13,66.94,49.75,0,0,5.24,13.7,194.22,0,0,273177.84,0,0,1216.18,145.57,153.38,-0.29,19.46,8.58,0.9,15.87,63.11,0.95,0.92,14.02
2025-06-01 14:46:00,640011.25,8.02,7.96,36.08,109.32,0,1,1120.73,1159.39,1190.67,1122.03,1156.39,1204.69,1146.02,1186.81,1196.66,38.44,99.53,294.18,0,0,2.89,220.73,143.88,43.31,6.59,135.82,67.17,50.72,0,0,5.23,14.33,193.99,0,0,273177.84,0,0,1149.79,145.16,152.81,-0.31,19.57,8.49,0.99,10.79,64.5,3.68,0.88,13.33
2025-06-01 15:00:00,640016,161.92,160.08,36.42,107.57,0,1,1114.21,1158.68,1182.79,1116.4,1151.1,1201.73,1138.13,1200,1181.09,42.12,99.55,294.18,0,0,2.6,221.66,147.29,40.66,6.64,85.43,66.81,50.72,0,0,4.86,13.99,192.45,0,0,273181.12,0,0,1360.76,147.18,152.94,-0.32,19.83,8.66,0.99,12.26,60.42,4.44,1.08,14.57
2025-06-01 15:02:00,640016,325.7,326.3,36.23,113.1,0,1,1117.3,1158.21,1178.98,1117.2,1150.22,1204.1,1141.65,1152.41,1178.98,41.81,99.64,294.18,0,0,2.6,222.62,148.76,40.87,6.64,78.17,66.72,50.56,0,0,4.79,14.41,192.3,0,0,273181.12,0,0,1326.6,148.13,153.19,-0.29,19.45,8.74,0.44,15.42,78.72,6.88,1.05,14.65
2025-06-01 15:04:00,640016,502.86,500.93,36.3,106.39,0,1,1112.82,1147.87,1171.37,1117.44,1134.95,1202.62,1140.31,1155.04,1176.09,41.7,99.64,294.18,0,0,2.59,223.3,150.1,40.47,6.64,61.43,66.65,49.69,0,0,4.58,14.29,192.27,0,0,273181.12,0,0,1320.14,149,153.56,-0.3,19.71,8.61,1.31,22.45,68.23,46.59,1.37,15.11
2025-06-01 15:10:00,640020.31,424.62,423.87,36.47,112.13,0,1,1107.51,1139.81,1160.44,1116.67,1127.9,1193.48,1141.79,1181.84,1160.84,43.52,99.58,294.18,0,0,2.59,224.19,153.03,40.54,6.66,48.89,66.93,50.58,0,0,4.62,13.77,192.08,0,0,273181.12,0,0,1425.9,151.37,153.94,-0.25,19.72,8.91,0.88,19.83,77.12,0.21,1.96,14.38
2025-06-01 15:12:00,640020.31,421.02,420.96,36.37,117.8,0,1,1107.61,1140.21,1158.04,1116.67,1129.8,1190.02,1143.3,1164.87,1159.05,42.76,99.62,294.18,0,0,2.61,224.8,153.9,40.53,6.65,118.79,67.1,50.06,0,0,4.36,13.39,191.59,0,0,273184.16,0,0,1354.93,152.14,154.12,-0.31,19.95,8.82,0.95,18.64,77.94,0.1,2.17,14.4
2025-06-01 15:16:00,640020.31,370.87,370.76,36.08,106.97,0,1,1101.71,1129.6,1145.28,1116.07,1124.56,1180.44,1139,1153.35,1150.96,44.95,99.53,294.18,0,0,2.59,225.7,155.84,40.6,6.65,123.84,67.46,50.69,0,0,4.28,13.97,190.76,0,0,273184.16,0,0,1509.51,153.79,154.69,-0.32,20.29,9.1,0.88,18.39,74.83,0.28,2.4,15.24
2025-06-01 15:18:00,640020.31,456.53,455.56,36.05,117.06,0,1,1095.47,1120,1139.51,1114.98,1113.71,1174.49,1133.45,1135.15,1145.08,41.38,99.56,294.18,0,0,2.6,225.92,156.65,40.56,6.65,81.39,67.88,50.63,0,0,4.36,13.51,190.53,0,0,273184.16,0,0,1315.28,154.58,154.88,-0.34,20.67,9.06,1,15.71,76.4,0.9,2.29,14.77
2025-06-01 15:20:00,640020.31,118.78,117.81,36.08,111.1,0,1,1090.72,1116.14,1139.47,1112.58,1107.08,1171.13,1128.47,1136.99,1145.95,44.39,99.52,294.18,0,0,2.59,225.84,157.43,41.02,6.66,82.57,68.32,50.51,0,0,4.41,14,190.43,0,0,273184.16,0,0,1418.61,155.31,155.06,-0.29,21.4,9.19,1.12,15.95,70.87,1.21,2.27,15.88
2025-06-01 15:30:00,640029.25,199.3,198.49,35.98,107.45,0,1,1070.3,1093,1116.44,1103.37,1086.24,1163.51,1115.64,1113.58,1146.15,46.9,99.5,294.18,0,0,2.59,227.14,161.13,40.51,6.63,160.74,69.02,50.69,0,0,2.69,14.08,189.88,0,0,273187.59,0,0,1534.38,158.37,156.94,-0.34,11.74,13.18,0.88,15.72,10.64,0.27,2.31,16.6
2025-06-01 15:32:00,640029.25,578.36,577.3,36.05,116.44,0,1,1064.18,1082.79,1107.94,1101.35,1076.98,1160.67,1111.39,1081.34,1145.01,45.91,99.62,294.18,0,0,2.59,227.69,162.19,40.5,6.61,134.68,68.98,49.85,0,0,3.74,13.84,189.72,0,0,273187.59,0,0,1486.94,159.09,157.5,-0.28,22.27,9.96,0.94,25.22,77.82,0.16,3.32,16.44
2025-06-01 15:34:00,640029.25,197.97,196.51,35.98,114.74,0,1,1056.16,1074.62,1103.63,1097.95,1066.5,1156.89,1104.59,1104,1144.4,44.32,99.62,294.18,0,0,2.6,227.53,162.92,40.91,6.61,134.56,68.94,50.55,0,0,4.04,14.21,189.76,0,0,273187.59,0,0,1437.92,159.67,157.69,-0.31,22.24,9.96,1.5,19.97,91.31,0.2,3.71,14.68
2025-06-01 15:36:00,640029.25,193.92,192.8,35.83,111.33,0,1,1055.54,1082.49,1113.41,1094.88,1071.21,1155.64,1099.07,1110.16,1140.88,42.34,99.51,294.18,0,0,2.6,226.83,163.16,50.56,6.6,133.44,69.16,50.76,0,0,3.81,13.77,190.02,0,0,273187.59,0,0,1356.04,160.14,157.69,-0.34,22.27,9.83,1.46,18.18,88.23,0.68,3.42,15.98
2025-06-01 15:38:00,640029.25,570.23,569.88,35.73,115.8,0,1,1052.74,1079.47,1110.86,1091.35,1069.54,1152.24,1093.49,1082.4,1131.57,43.76,99.5,294.18,0,0,2.6,226.2,161.17,50.64,6.61,170.27,69.5,50.75,0,0,3.8,14.19,190.32,0,0,273187.59,0,0,1449.03,159.63,157.69,-0.35,22.78,8.88,0.78,19.93,72.36,15.36,3.09,15.07
2025-06-01 15:46:00,640034.44,365.04,364.58,35.78,103.94,0,1,1057.07,1096.13,1126.63,1081.12,1078.88,1155.75,1083.25,1116.37,1134.85,44.27,99.51,294.18,0,0,2.61,224.46,150.14,50.8,6.67,53.38,70.32,49.74,0,0,4.24,14.33,190.82,0,0,273187.59,0,0,1392.22,153.78,157.31,-0.31,23.45,8.94,0.94,1.34,74.48,2,1.14,15.05
2025-06-01 15:48:00,640034.44,4.51,4.57,35.73,103.72,0,1,1060.75,1101.22,1129,1080.43,1082.3,1153.86,1086.47,1124.36,1134.75,44.32,99.58,294.18,0,0,2.59,224.37,148.46,50.56,6.69,38.02,70.32,50.46,0,0,3.98,14.27,190.78,0,0,273190.81,0,0,1386.04,152.33,157.31,-0.35,23.56,8.7,1,3.86,74.64,3.91,0.57,15.38
2025-06-01 15:50:00,640034.44,379.7,378.75,35.78,104.96,0,1,1063.46,1101.02,1126.03,1080.13,1083.35,1153.96,1090.66,1109.17,1139.81,42.88,99.48,294.18,0,0,2.59,224.55,147.29,50.56,6.69,35.22,70.37,50.57,0,0,4.02,14.52,190.76,0,0,273190.81,0,0,1318.4,151.15,157.31,-0.36,23.76,8.58,0.69,7.42,72.02,3.31,0.8,15.65
2025-06-01 15:52:00,640034.44,336.89,335.97,35.88,110.26,0,1,1062.32,1096.16,1120.83,1080.75,1079.8,1155.07,1092.27,1119.07,1144.4,45.02,99.56,294.18,0,0,2.59,224.63,146.43,50.61,6.71,31.47,70.24,50.69,0,0,4.22,13.24,190.68,0,0,273190.81,0,0,1398.06,150.1,157.31,-0.27,23.76,8.76,1.5,9.4,65.81,1.71,1.16,15.4
2025-06-01 15:54:00,640034.44,121.06,119.65,35.76,115.79,0,1,1063.14,1096.2,1121.86,1080.69,1080.59,1152.31,1094.35,1127.3,1138.1,45.08,99.58,294.18,0,0,2.58,224.46,145.71,50.25,6.74,30.23,70.15,50.42,0,0,4.08,14.41,190.53,0,0,273190.81,0,0,1423.4,149.14,154.12,-0.31,23.36,9.17,1.12,9.01,78.28,0.88,1.2,13.98
2025-06-01 15:56:00,640034.44,455.67,454.75,35.73,108.69,0,1,1064.61,1097.91,1124.36,1081.21,1082.4,1150.66,1096.53,1123.86,1135.45,44.27,99.58,294.18,0,0,2.59,224.37,145.15,50.71,6.73,31.28,70.28,50.64,0,0,4.04,14.41,190.56,0,0,273190.81,0,0,1374.86,148.46,153.56,-0.29,23.65,8.79,0.69,14.28,76.52,9.41,1.08,15.8
2025-06-01 16:12:00,640039.38,207.58,206.25,36.17,114.87,0,1,1066.11,1095.6,1128.83,1082.99,1081.25,1159.59,1098.81,1131.41,1155.17,47.28,99.49,294.18,0,0,2.59,219.99,142.89,50.53,6.58,183.21,69.67,42.69,0,0,3.69,14.4,190.68,0,0,273194.16,0,0,1537.64,144.69,157.5,-0.32,24.14,8.54,0.88,48.56,60.28,23.5,1.17,16.73
2025-06-01 16:14:00,640039.38,574.2,573.88,36.23,120.47,0,1,1066.7,1097.35,1132.01,1082.43,1083.78,1162.3,1097.65,1119.93,1155.78,46.08,99.59,294.18,0,0,2.59,220.14,142.71,50.78,6.56,188.24,69.26,42.5,0,0,3.64,14.07,191.33,0,0,273194.16,0,0,1494.72,144.38,157.68,-0.31,23.32,8.59,1,46.88,65.99,4.38,0.92,16.35
2025-06-01 16:16:00,640044.88,276.47,276.73,36.23,106.7,0,1,1068.04,1099.6,1135.59,1081.94,1086.11,1163.38,1097.45,1136.46,1157.87,46.08,99.53,294.18,0,0,2.58,220.17,142.34,50.45,6.53,212.08,68.88,42.66,0,0,3.48,14.51,192.03,0,0,273194.16,0,0,1497.29,144.05,157.5,-0.29,22.74,8.45,0.94,37.57,68.94,11.34,1.11,16.08
2025-06-01 16:18:00,640048.62,108.32,108,36.35,113.98,0,1,1072.75,1105.16,1139.3,1082.3,1092.04,1165.07,1101.12,1152.95,1158.95,46.33,99.48,294.18,0,0,2.57,220.31,141.91,50.92,6.5,214.7,68.69,42.52,0,0,3.68,13.4,192.49,0,0,273194.16,0,0,1509.51,143.74,157.31,-0.3,22.48,8.35,0.5,34.76,63.58,21.88,1.22,15.68
2025-06-01 16:28:00,640052.56,582.22,581.1,35.9,116.18,0,1,1076.09,1101.75,1130.04,1090.59,1097.35,1179.05,1116.11,1152.58,1171,43.7,99.51,294.18,0,0,2.6,219.79,149,40.5,6.45,162.22,67.13,11.52,0,0,3.85,25.17,193.8,0,0,273197.69,0,0,1440.49,147.58,156.75,-0.32,20.53,9.28,0.94,30.32,99.97,0.51,2.08,15.55
2025-06-01 16:30:00,640052.56,240.16,239.9,35.85,111.65,0,1,1076.09,1105.79,1138.63,1091.18,1099.6,1179.25,1115.91,1145.41,1170.62,42.94,99.53,294.18,0,0,2.58,219.07,150.22,40.65,6.44,193.03,67.06,10.66,0,0,3.63,25.04,193.99,0,0,273197.69,0,0,1413.06,148.56,156.38,-0.32,20.41,9.13,1.12,28.59,89.46,0.25,1.82,14.88
2025-06-01 16:36:00,640052.56,89.97,89.05,35.78,107.78,0,1,1074.49,1106.88,1141.75,1091.12,1096.3,1175.17,1110.23,1127.3,1165.91,45.71,99.6,294.18,0,0,2.58,218.73,152.6,40.7,6.48,161.43,67.44,11.54,0,0,4.2,24.87,195,0,0,273197.69,0,0,1501.53,150.98,156.19,-0.32,20.8,8.53,0.81,44.38,66.48,10.12,2.57,14.73
2025-06-01 16:38:00,640052.56,386.83,386.31,35.83,116.21,0,1,1071.83,1102.44,1136.36,1090.33,1093.33,1174.02,1106.95,1121.33,1164.8,44.9,99.52,294.18,0,0,2.58,218.73,153.19,40.62,6.47,162.18,67.38,11.52,0,0,3.96,25.54,195.46,0,0,273197.69,0,0,1499.58,151.57,156.56,-0.32,20.62,8.72,0.75,42.66,68.56,1.66,2.73,15.9
2025-06-01 16:40:00,640052.56,462.83,461.25,35.75,115.7,0,1,1068.14,1098.05,1133.58,1089.24,1090.13,1173.44,1103.14,1119.57,1164.19,46.23,99.48,294.18,0,0,2.59,218.64,153.59,40.61,6.47,159.62,67.3,11.48,0,0,4.05,25.73,195.62,0,0,273197.69,0,0,1539.38,152.02,156.59,-0.29,20.53,8.91,0.94,41.73,72.6,0.32,2.29,15.85
2025-06-01 16:46:00,640052.56,478.13,476.4,35.78,104.24,0,1,1058.83,1090.56,1126.33,1084.43,1085.19,1165.54,1092.83,1124.26,1155.64,42.94,99.57,294.18,0,0,2.58,218.16,154.49,40.62,6.51,158.64,67.55,12.61,0,0,4.67,25.17,195.27,0,0,273201.12,0,0,1426.94,153.31,156.94,-0.29,20.64,8.96,0.62,37.7,65.64,3.22,2.7,15.3
2025-06-01 16:48:00,640052.56,143.63,142.39,35.75,115.44,0,1,1060.17,1093.59,1125.83,1082.86,1088.61,1164.97,1094.08,1145.68,1155.04,43.96,99.61,294.18,0,0,2.59,217.75,154.38,40.6,6.51,158.53,67.59,12.61,0,0,4.47,25.58,195.11,0,0,273201.12,0,0,1463.19,153.46,156.94,-0.29,20.65,8.98,0.5,36.16,70.02,0.57,2.42,14.6
2025-06-01 17:06:00,640052.56,444.48,443.56,35.65,110.48,0,0,1074.13,1108.01,1140.78,1088.81,1108.4,1175.31,1106.61,1147.87,1167.37,42.44,99.57,294.18,0,0,2.58,215.51,151.5,50.53,6.47,235.2,67.23,12.58,0,0,4.29,25.29,193.16,0,0,273204.5,0,0,1352.99,152.52,156.97,-0.29,20.27,8.76,0.56,51.13,67.48,3.37,3.43,15.3
2025-06-01 17:30:00,640074.25,410.35,410.09,35.8,112.69,0,1,1076.39,1115.71,1148,1083.68,1113.75,1186.23,1101.85,1171,1174.42,42.57,99.61,294.18,0,0,1.59,214.96,145.05,42.27,6.57,86.4,67.55,12.97,0,0,4.25,25.32,192.39,0,0,273208.03,0,0,1367.22,145.99,155.25,-0.3,20.56,8.66,0.88,39.62,63.51,2.58,2.26,15.05
2025-06-01 17:32:00,640074.25,388.44,387.38,35.73,111.38,0,1,1078.13,1114.21,1142.83,1085.52,1113.45,1187.02,1105.89,1154.16,1173.1,43.02,99.51,294.18,0,0,1.58,215.15,145.25,42.11,6.55,159.77,67.59,12.76,0,0,4.26,25.06,192.39,0,0,273208.03,0,0,1367.57,146.08,155.25,-0.35,20.65,8.55,1,41.82,66.55,1.87,2.37,15.05
2025-06-01 17:34:00,640074.25,32.75,31.89,35.97,114.04,0,1,1077.83,1110.79,1138.94,1086.8,1110.59,1187.02,1105.59,1146.69,1172.42,40.94,99.54,294.18,0,0,1.59,215.17,145.44,42,6.55,120.04,67.54,12.72,0,0,4.28,25.09,192.34,0,0,273208.03,0,0,1306.81,146.16,155.06,-0.23,20.57,8.92,0.56,35.78,70.22,0.24,2.56,14.42
2025-06-01 17:42:00,640074.25,595.39,595.67,36.45,110.34,0,1,1070.59,1102.48,1146.02,1082.92,1091.71,1172.86,1088.88,1104.53,1159.42,42.45,99.48,294.18,0,0,1.58,214.13,144.99,41.92,6.53,188.29,67.59,12.61,0,0,4.51,24.68,191.88,0,0,273208.03,0,0,1384.38,146,154.5,-0.25,20.53,8.77,0.69,24.91,62.69,14.01,2.12,14.43
2025-06-01 17:54:00,640074.25,86.41,84.88,36.37,118.07,0,1,1061.44,1092.67,1125.16,1072.78,1081.64,1162.09,1078.92,1128.83,1143.03,44.25,99.57,294.18,0,0,1.58,218.42,148.03,42.25,6.52,116.34,67.87,12.72,0,0,4.74,25.4,191.63,0,0,273211.41,0,0,1432.78,147.77,155.62,-0.27,21.17,8.94,0.69,25.76,75.74,0.82,2.16,16.17
2025-06-01 17:58:00,640083.31,4.51,4.66,35.92,114.81,0,1,1059.38,1088.51,1114.48,1071.77,1077.41,1155.54,1076.75,1122.36,1133.65,41.95,99.5,294.18,0,0,1.59,218.47,148.84,42.14,6.53,160.22,67.87,12.69,0,0,5,25.48,192.22,0,0,273211.41,0,0,1337.71,148.58,155.62,-0.3,21.08,9.02,0.81,23.34,74.48,0.63,3.04,15.73
2025-06-01 18:00:00,640083.31,343.84,343.18,36.03,115.96,0,1,1059.97,1090.66,1116.57,1071.21,1082,1155.04,1078.49,1145.98,1135.52,41.7,99.6,294.18,0,0,1.59,217.9,148.74,41.71,6.52,106,67.83,13.27,0,0,4.89,25.48,192.34,0,0,273211.41,0,0,1298.68,148.72,155.44,-0.3,20.89,9.18,0.68,18.67,74.49,0.5,2.76,13.93
2025-06-01 18:16:00,640083.31,357.62,357.04,36.57,121.28,0,1,1059.48,1084.53,1103.96,1074.78,1080.43,1143.4,1087.72,1108.01,1121.1,44.59,99.6,294.18,0,0,1.59,217.49,147.46,42.49,6.52,80.5,68.15,11.6,0,0,5.62,25.51,191.63,0,0,273214.72,0,0,1407.85,148.66,155.25,-0.26,21.35,8.94,0.77,29.39,69.01,0.58,2.46,15.27
2025-06-01 18:18:00,640083.31,266.81,266.01,36.62,113.8,0,1,1055.67,1078.52,1095.87,1073.77,1073.08,1139.14,1084.57,1095.5,1114.91,44.97,99.6,294.18,0,0,1.59,218.2,147.93,41.89,6.5,90.69,68.13,11.97,0,0,5.55,25.69,191.42,0,0,273214.72,0,0,1395.76,148.92,155.44,-0.35,21.48,8.71,0.85,46.03,65.41,0.94,2.79,15.4
2025-06-01 18:28:00,640093.44,580.69,580.09,35.9,106.87,0,1,1042.54,1065.49,1084.53,1062.78,1056.97,1125.23,1062.48,1095.83,1106.61,40.75,99.48,294.18,0,0,1.59,216.79,148.15,42.28,6.44,187,68.23,11.59,0,0,5.44,25.54,191.36,0,0,273218.19,0,0,1241.74,149.14,155.06,-0.3,20.99,9.31,0.81,26.84,62.87,0.83,3.16,14.18
2025-06-01 18:30:00,640093.44,4.57,4.51,35.88,99.28,0,1,1043.02,1067.02,1085.88,1061.15,1059.19,1125.93,1062.29,1091.55,1109.17,41.75,99.5,294.18,0,0,1.59,216.4,147.9,42.49,6.44,216.81,68.28,11.58,0,0,5.51,25.24,191.16,0,0,273218.19,0,0,1315.14,149.01,154.69,-0.3,20.47,9.07,1.06,26.5,61.64,0.81,2.74,14.21
2025-06-01 18:32:00,640093.44,590.61,595.47,35.83,110.7,0,1,1042.25,1065.29,1083.35,1060.17,1056.68,1125.43,1062.58,1077.6,1107.91,42.64,99.48,294.18,0,0,1.59,216.35,147.73,41.96,6.45,194,68.44,11.8,0,0,5.56,25.43,190.91,0,0,273218.19,0,0,1335.49,148.88,154.69,-0.29,20.58,8.6,0.69,33,57.26,1.6,3.02,14.65
2025-06-01 18:54:00,640108,5.58,5.64,35.9,118.22,0,1,1038.65,1064.87,1101.38,1054.53,1060.62,1141.55,1058.41,1096.59,1132.54,43.45,99.56,294.18,0,0,1.59,220.05,151.53,41.9,6.43,239.66,68.01,11.57,0,0,5.84,25.61,191.54,0,0,273221.66,0,0,1337.15,151.03,155.81,-0.3,21.15,9.02,1.09,59.03,67.25,0.67,6.16,15
2025-06-01 18:56:00,640108,464.1,463.84,35.9,115.86,0,1,1038.45,1066.63,1102.97,1053.85,1064.28,1140.38,1057.04,1111.42,1131.64,42.89,99.59,294.18,0,0,1.59,219.8,151.47,41.81,6.43,241.64,68.07,11.59,0,0,6.06,25.28,191.63,0,0,273221.66,0,0,1311.32,151.14,155.81,-0.33,21.33,9.03,0.61,52.91,68.24,0.82,6.24,15.15
2025-06-01 19:14:00,640113.62,297,296.4,35.88,117.92,0,1,1029.53,1055.96,1096.36,1043.32,1053.91,1126.76,1042.28,1076.19,1114.51,39.13,99.55,294.18,0,0,1.59,216.48,148.76,42.02,6.56,235.01,67.88,11.57,0,0,7.23,25.61,191.43,0,0,273224.72,0,0,1226.6,149.89,154.5,-0.28,19.51,9.07,0.81,23,47.34,13.47,4.24,13.45
2025-06-01 19:38:00,640126.38,315.09,314.43,35.92,116.14,0,1,1038,1058.99,1086.37,1047.83,1060.56,1127.5,1061.41,1078,1111.42,42.64,99.51,294.18,0,0,1.59,221,152.48,42.48,6.53,161.27,68.57,12.69,0,0,7.61,20.73,190.51,0,0,273231.31,0,0,1334.24,151.78,155.81,-0.28,21.67,9.15,1.06,31.29,73.97,1.31,6.07,14.4
2025-06-01 19:46:00,640126.38,256.66,259.36,35.85,107.12,0,1,1035.09,1054.01,1075.11,1045.17,1051.5,1119.27,1054.69,1071.05,1106.15,44.02,99.55,294.18,0,0,1.59,219.87,151.85,42.23,6.49,200.4,68.98,12.76,0,0,8.29,19.93,190.6,0,0,273231.31,0,0,1434.65,151.85,155.44,-0.34,22.1,8.99,0.69,22.62,63.46,0.98,4.17,15.38
