时间,炉号,预警/报警类型,预警/报警事件
2025-05-26 23:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:10:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:15:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:20:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:25:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:30:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:35:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:40:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:45:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:50:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:55:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:58:00,3,预警,焚烧炉出口氧含量偏高
