数据时间,改1#垃圾实时重量,改2#垃圾实时重量,DCS系统时间 时,DCS系统时间 分,DCS系统时间 秒,推料器1列1#小车位置,推料器1列2#小车位置,推料器2列1#小车位置,推料器2列2#小车位置,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,,炉膛压力,,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机频率反馈,引风机电流反馈,引风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙称重,氢氧化钙电机运行信号/开关阀信号_1,氢氧化钙电机运行信号/开关阀信号_2,半干法石灰浆浓度,半干法雾化石灰浆流量,半干法生石灰称重,半干法反应塔温度,雾化石灰浆电机运行信号_1,雾化石灰浆电机运行信号_2,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,1#活性炭重量累计,2#活性炭重量累计,活性炭电机运行信号,布袋除尘进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-05-23 07:26:00,1.10,7.00,7.00,25.00,59.00,-16.00,4.00,0.00,-17.00,0.00,1064.25,970.85,1017.55,-14.50,,27.74,85.43,1.00,20.59,41.59,1.00,32.25,8.34,83.99,1.00,4.88,52267.86,1.00,0.00,1438.89,4.58,43882.01,126.21,1.00,1.00,38.61,957.64,1.00,0.00,42138.36,1.00,1154.03,121.02,1.00,122.54,-14.50,43137.07,26.28,9.47,4.77,42.78,148.21,0.07,4.48
2025-05-23 07:28:00,1.30,9.50,7.00,27.00,59.00,264.00,290.00,295.00,273.00,0.00,1065.52,977.21,1021.365,-64.58,,27.74,85.25,1.00,20.55,41.47,1.00,31.45,8.14,83.98,1.00,4.90,52268.03,1.00,0.00,1442.36,4.57,43882.16,123.95,1.00,1.00,213.78,961.24,1.00,0.00,42138.36,1.00,1032.29,120.38,1.00,122.17,-64.58,44070.52,24.75,9.01,43.61,20.45,182.47,0.06,2.83
2025-05-23 07:30:00,1.30,6.80,7.00,29.00,59.00,531.00,566.00,561.00,535.00,0.00,1066.86,985.97,1026.415,-71.59,,27.70,85.76,1.00,20.56,41.31,1.00,31.16,7.76,84.00,1.00,4.89,52268.16,1.00,0.00,1434.35,3.96,43882.28,122.00,1.00,1.00,403.17,965.50,1.00,0.00,42138.36,1.00,926.04,119.40,1.00,121.51,-71.59,44588.08,25.02,9.21,7.14,23.03,201.90,0.06,2.67
2025-05-23 07:32:00,1.40,0.40,7.00,31.00,39.00,531.00,566.00,561.00,535.00,0.00,1068.01,985.72,1026.865,-52.51,,27.66,85.25,1.00,20.52,41.59,1.00,29.90,7.05,84.00,1.00,4.89,52268.34,1.00,0.00,1436.25,3.94,43882.42,120.28,1.00,1.00,390.07,966.81,1.00,0.00,42138.36,1.00,885.97,118.03,1.00,120.55,-52.51,43681.88,24.77,9.24,4.73,33.69,174.08,0.04,2.71
2025-05-23 07:34:00,6.10,0.20,7.00,33.00,49.00,799.00,844.00,834.00,806.00,0.00,1069.45,981.16,1025.305,-56.05,,27.59,85.25,1.00,20.55,41.51,1.00,29.97,7.58,83.98,1.00,4.88,52268.52,1.00,0.00,1440.93,3.96,43882.57,119.36,1.00,1.00,112.89,966.39,1.00,0.00,42138.36,1.00,899.44,117.00,1.00,119.75,-56.05,44588.95,23.92,9.57,4.76,33.96,153.40,0.06,2.67
2025-05-23 07:36:00,3.50,0.20,7.00,35.00,59.00,799.00,844.00,834.00,806.00,0.00,1070.43,973.62,1022.025,-51.18,,27.71,85.33,1.00,20.57,41.08,1.00,29.67,7.53,84.00,1.00,4.90,52268.68,1.00,0.00,1437.50,3.93,43882.70,118.94,1.00,1.00,112.19,973.71,1.00,0.00,42138.36,1.00,834.51,116.32,1.00,118.98,-51.18,43530.55,24.85,9.52,11.10,24.12,167.32,0.06,2.51
2025-05-23 07:38:00,6.00,0.20,7.00,37.00,59.00,1058.00,1109.00,1099.00,1072.00,0.00,1070.89,970.03,1020.46,-67.00,,27.62,85.25,1.00,20.54,41.60,1.00,28.59,6.74,83.99,1.00,4.90,52268.84,1.00,0.00,1434.35,3.89,43882.83,118.44,1.00,1.00,14.87,970.03,1.00,0.00,42138.36,1.00,725.28,115.82,1.00,118.46,-67.00,43937.26,24.19,9.77,5.33,41.33,152.71,0.07,2.58
2025-05-23 07:40:00,6.50,0.20,7.00,39.00,59.00,1003.00,1058.00,926.00,892.00,0.00,1061.83,957.00,1009.415,-16.96,,27.74,85.27,1.00,20.57,40.93,1.00,28.95,8.03,84.00,1.00,4.89,52269.00,1.00,0.00,1440.32,3.66,43882.95,117.97,1.00,1.00,247.15,957.00,1.00,0.00,42138.36,1.00,746.74,115.46,1.00,117.92,-16.96,43792.61,23.47,10.17,4.91,33.95,166.55,0.07,2.59
2025-05-23 07:42:00,1.90,0.20,7.00,41.00,59.00,-16.00,2.00,0.00,-20.00,0.00,1052.64,953.36,1003,-47.22,,27.72,85.55,1.00,20.60,41.65,1.00,28.40,7.44,84.00,1.00,4.87,52269.17,1.00,0.00,1438.89,3.68,43883.07,117.81,1.00,1.00,26.50,953.36,1.00,0.00,42138.36,1.00,734.24,115.21,1.00,117.47,-47.22,42519.73,23.33,10.07,4.74,41.44,142.99,0.04,2.90
2025-05-23 07:44:00,3.60,0.20,7.00,43.00,59.00,266.00,290.00,287.00,264.00,0.00,1041.44,952.76,997.1,-48.57,,27.65,85.44,1.00,20.49,41.32,1.00,28.44,7.15,84.00,1.00,4.91,52269.33,1.00,0.00,1436.99,3.65,43883.20,117.51,1.00,1.00,118.07,952.76,1.00,0.00,42138.36,1.00,739.38,115.00,1.00,117.00,-48.57,44630.88,22.29,10.66,4.98,29.00,141.29,0.04,2.55
2025-05-23 07:46:00,1.00,0.20,7.00,45.00,59.00,266.00,290.00,287.00,263.00,0.00,1033.95,952.10,993.025,-49.29,,27.64,85.59,1.00,20.62,41.60,1.00,28.17,7.75,83.97,1.00,4.87,52269.50,1.00,0.00,1439.81,3.66,43883.32,117.29,1.00,1.00,120.41,952.10,1.00,0.00,42138.36,1.00,753.40,114.79,1.00,116.67,-49.29,43207.62,22.77,10.20,4.43,41.95,154.66,0.04,2.67
2025-05-23 07:48:00,1.70,5.30,7.00,47.00,59.00,537.00,561.00,568.00,542.00,0.00,1025.94,952.19,989.065,-69.83,,27.65,85.63,1.00,5.17,36.71,1.00,27.15,7.05,84.00,1.00,4.91,52269.66,1.00,0.00,1436.85,2.93,43883.43,116.94,1.00,1.00,82.06,952.19,1.00,0.00,42138.36,1.00,728.54,114.53,1.00,116.36,-69.83,42321.77,21.71,10.70,4.43,29.75,120.57,0.04,2.55
2025-05-23 07:50:00,1.90,3.60,7.00,49.00,59.00,537.00,561.00,568.00,542.00,0.00,1027.85,967.71,997.78,-59.11,,28.72,87.62,1.00,5.23,36.50,1.00,26.79,6.96,83.98,1.00,4.90,52269.82,1.00,0.00,1437.64,2.96,43883.53,117.39,1.00,1.00,192.26,967.61,1.00,0.00,42138.36,1.00,708.75,114.38,1.00,116.03,-59.11,41045.31,23.02,9.99,4.09,59.64,146.54,0.07,2.23
2025-05-23 07:52:00,2.10,7.30,7.00,51.00,59.00,808.00,827.00,836.00,809.00,0.00,1028.07,984.35,1006.21,-42.32,,28.76,87.93,1.00,5.21,36.31,1.00,26.48,6.16,83.97,1.00,4.88,52269.98,1.00,0.00,1442.31,2.94,43883.62,118.38,1.00,1.00,86.37,984.35,1.00,0.00,42138.36,1.00,683.33,114.63,1.00,115.68,-42.32,40748.33,23.60,10.00,4.03,46.94,127.05,0.07,2.61
2025-05-23 07:54:00,2.20,6.10,7.00,53.00,59.00,1080.00,1091.00,1104.00,1079.00,0.00,1028.52,998.88,1013.7,-62.28,,28.75,87.71,1.00,5.27,36.59,1.00,25.30,5.73,83.99,1.00,4.90,52270.15,1.00,0.00,1442.13,2.91,43883.72,118.99,1.00,1.00,161.35,998.88,1.00,0.00,42138.36,1.00,581.60,114.88,1.00,115.59,-62.28,40876.91,22.36,10.01,5.43,41.50,135.09,0.04,2.82
2025-05-23 07:56:00,2.30,3.60,7.00,55.00,59.00,1080.00,1091.00,1104.00,1079.00,0.00,1026.46,997.31,1011.885,-46.98,,28.62,87.60,1.00,5.16,36.46,1.00,25.34,6.22,84.00,1.00,4.88,52270.29,1.00,0.00,1440.28,2.92,43883.80,119.36,1.00,1.00,97.59,998.66,1.00,0.00,42138.36,1.00,572.64,115.08,1.00,115.47,-46.98,42355.89,21.86,10.29,4.65,53.74,138.56,0.04,2.64
2025-05-23 07:58:00,3.50,0.10,7.00,57.00,39.00,608.00,605.00,378.00,345.00,0.00,1019.98,995.17,1007.575,-46.88,,28.69,87.64,1.00,5.16,36.63,1.00,25.25,5.71,84.01,1.00,4.90,52270.46,1.00,0.00,1437.64,2.93,43883.91,119.51,1.00,1.00,11.19,995.14,1.00,0.00,42138.36,1.00,590.00,115.24,1.00,115.38,-46.88,39739.36,21.83,10.67,4.21,45.52,137.63,0.04,2.62
2025-05-23 08:00:00,6.40,0.10,7.00,59.00,49.00,0.00,-8.00,-1.00,-20.00,0.00,1010.13,983.23,996.68,-55.41,,28.74,87.29,1.00,5.23,36.52,1.00,25.25,6.55,83.97,1.00,4.90,52270.64,1.00,0.00,1438.29,2.92,43884.01,119.36,1.00,1.00,97.30,982.15,1.00,0.00,42138.36,1.00,590.35,115.24,1.00,115.15,-55.41,42018.01,21.92,10.99,4.86,32.16,115.50,0.07,2.52
2025-05-23 08:02:00,6.10,0.10,8.00,1.00,59.00,288.00,272.00,295.00,275.00,0.00,1006.12,970.15,988.135,-53.40,,27.61,85.23,1.00,1.34,41.82,1.00,24.75,5.89,83.97,1.00,4.90,52270.80,1.00,0.00,1442.36,2.93,43884.11,118.99,1.00,1.00,54.44,970.15,1.00,0.00,42138.36,1.00,587.57,115.08,1.00,114.91,-53.40,40223.21,20.72,11.31,4.49,15.79,100.42,0.07,2.38
2025-05-23 08:04:00,3.70,0.10,8.00,3.00,59.00,288.00,272.00,295.00,274.00,0.00,1004.17,958.80,981.485,1.54,,27.61,85.53,1.00,1.32,42.05,1.00,25.41,6.45,83.98,1.00,4.89,52270.96,1.00,0.00,1437.04,2.87,43884.21,118.66,1.00,1.00,110.46,958.80,1.00,0.00,42138.36,1.00,619.31,114.83,1.00,114.67,1.54,40269.01,21.91,10.97,3.89,13.76,129.31,0.04,2.50
2025-05-23 08:06:00,3.60,0.10,8.00,5.00,59.00,563.00,543.00,556.00,537.00,0.00,999.68,954.12,976.9,-55.49,,27.66,85.07,1.00,1.26,41.51,1.00,25.09,5.48,83.99,1.00,4.89,52271.12,1.00,0.00,1438.29,2.86,43884.30,118.47,1.00,1.00,61.31,954.12,1.00,0.00,42138.36,1.00,605.83,114.51,1.00,114.51,-55.49,40276.55,21.92,10.87,3.85,13.57,97.10,0.04,1.83
2025-05-23 08:08:00,5.70,0.10,8.00,7.00,59.00,830.00,807.00,827.00,811.00,0.00,1004.01,954.44,979.225,-26.75,,27.61,85.31,1.00,1.25,41.05,1.00,25.99,7.08,84.01,1.00,4.89,52271.29,1.00,0.00,1439.54,2.84,43884.40,118.47,1.00,1.00,15.76,954.44,1.00,0.00,42138.36,1.00,632.36,114.22,1.00,114.15,-26.75,40957.42,23.54,10.69,4.09,8.43,81.51,0.07,2.03
2025-05-23 08:10:00,3.60,0.30,8.00,9.00,59.00,830.00,807.00,827.00,811.00,0.00,1004.84,951.56,978.2,-34.92,,27.64,85.53,1.00,1.16,38.54,1.00,24.97,5.85,83.99,1.00,4.89,52271.45,1.00,0.00,1436.85,2.86,43884.49,118.56,1.00,1.00,1.59,951.56,1.00,0.00,42138.36,1.00,609.86,114.02,1.00,114.03,-34.92,37982.18,24.19,10.47,3.99,3.99,108.25,0.04,1.67
2025-05-23 08:12:00,3.60,6.90,8.00,11.00,59.00,1099.00,1073.00,1092.00,1078.00,0.00,1004.45,950.42,977.435,-40.06,,27.64,85.22,1.00,1.36,42.16,1.00,25.32,6.54,83.99,1.00,3.15,52271.59,1.00,0.00,1437.50,2.36,43884.58,118.33,1.00,1.00,65.28,950.42,1.00,0.00,42138.36,1.00,642.92,113.85,1.00,113.71,-40.06,40155.73,22.95,10.73,4.15,10.56,104.06,0.04,1.49
2025-05-23 08:14:00,3.60,7.10,8.00,13.00,59.00,1099.00,1073.00,1092.00,1078.00,0.00,1007.25,949.32,978.285,-46.79,,27.76,85.76,1.00,1.27,41.32,1.00,25.24,5.46,83.99,1.00,3.13,52271.70,1.00,0.00,1439.54,2.03,43884.65,119.20,1.00,1.00,93.76,949.32,1.00,0.00,42138.36,1.00,625.07,113.83,1.00,113.62,-46.79,40101.87,23.04,10.21,3.77,9.39,151.18,0.07,1.88
2025-05-23 08:16:00,3.60,3.60,8.00,15.00,59.00,1.00,-25.00,1.00,-5.00,0.00,1007.73,949.47,978.6,-19.88,,27.63,85.08,1.00,1.26,38.45,1.00,25.69,6.36,83.97,1.00,3.14,52271.80,1.00,0.00,1438.89,2.02,43884.72,121.12,1.00,1.00,148.41,949.47,1.00,0.00,42138.36,1.00,624.31,114.34,1.00,113.71,-19.88,38941.65,25.26,10.12,3.78,15.60,164.86,0.04,2.08
2025-05-23 08:18:00,3.60,3.60,8.00,17.00,59.00,1.00,-25.00,0.00,-5.00,0.00,1004.68,954.91,979.795,-53.66,,27.66,85.21,1.00,1.27,40.24,1.00,25.83,7.05,83.98,1.00,3.15,52271.91,1.00,0.00,1438.89,1.78,43884.78,123.29,1.00,1.00,112.54,954.91,1.00,0.00,42138.36,1.00,641.39,115.25,1.00,114.06,-53.66,39344.39,22.63,9.71,3.70,40.22,54.23,0.06,1.48
2025-05-23 08:20:00,0.10,2.20,8.00,19.00,59.00,289.00,262.00,286.00,278.00,0.00,1002.98,960.64,981.81,-53.87,,27.67,85.25,1.00,1.30,41.01,1.00,25.91,7.05,84.01,1.00,3.14,52272.01,1.00,0.00,1436.25,1.80,43884.84,125.76,1.00,1.00,17.93,960.64,1.00,0.00,42138.36,1.00,654.72,116.49,1.00,114.69,-53.87,41443.79,22.54,9.62,3.85,65.09,87.21,0.04,1.51
2025-05-23 08:22:00,0.10,2.30,8.00,21.00,29.00,289.00,262.00,286.00,277.00,0.00,1002.02,966.73,984.375,-25.55,,27.62,85.32,1.00,1.23,41.00,1.00,25.81,5.85,83.99,1.00,3.15,52272.10,1.00,0.00,1438.29,1.80,43884.89,127.83,1.00,1.00,46.72,967.20,1.00,0.00,42138.36,1.00,664.10,117.62,1.00,115.17,-25.55,40082.89,22.16,9.36,3.21,97.93,133.37,0.04,2.44
2025-05-23 08:24:00,0.10,2.40,8.00,23.00,39.00,562.00,534.00,553.00,537.00,0.00,1001.79,979.12,990.455,-25.65,,27.64,85.60,1.00,1.22,38.54,1.00,26.36,6.05,84.00,1.00,3.14,52272.21,1.00,0.00,1440.93,2.48,43884.98,129.71,1.00,1.00,105.19,981.00,1.00,0.00,42138.36,1.00,672.36,119.12,1.00,115.92,-25.65,40270.74,22.88,9.34,3.42,119.94,147.44,0.04,3.45
2025-05-23 08:26:00,0.10,6.30,8.00,25.00,49.00,834.00,806.00,827.00,805.00,0.00,1002.92,996.06,999.49,-21.68,,27.64,85.78,1.00,10.23,36.37,1.00,26.68,6.52,84.01,1.00,3.14,52272.32,1.00,0.00,1440.88,2.48,43885.07,130.08,1.00,1.00,25.15,1013.37,1.00,0.00,42138.36,1.00,705.21,120.19,1.00,116.67,-21.68,39912.24,24.20,8.64,3.20,125.88,149.93,0.06,3.41
2025-05-23 08:28:00,0.10,2.80,8.00,27.00,59.00,834.00,806.00,827.00,805.00,0.00,1004.97,986.96,995.965,-41.52,,27.64,85.29,1.00,10.15,36.21,1.00,27.00,6.52,83.99,1.00,3.90,52272.45,1.00,0.00,1439.54,3.00,43885.16,130.13,1.00,1.00,24.50,1007.02,1.00,0.00,42138.36,1.00,711.74,120.71,1.00,117.38,-41.52,40731.63,23.35,9.42,3.60,137.39,159.75,0.06,4.11
2025-05-23 08:30:00,0.10,2.80,8.00,29.00,59.00,1104.00,1073.00,1104.00,1077.00,0.00,1006.64,973.24,989.94,-10.85,,27.65,85.49,1.00,10.20,36.23,1.00,27.59,6.78,83.98,1.00,5.88,52272.62,1.00,0.00,1438.43,3.25,43885.27,129.45,1.00,1.00,132.15,973.33,1.00,0.00,42138.36,1.00,714.79,120.91,1.00,117.77,-10.85,41267.02,23.95,9.88,4.03,54.63,157.53,0.07,4.31
2025-05-23 08:32:00,0.10,2.80,8.00,31.00,59.00,1377.00,1344.00,1382.00,1349.00,0.00,1007.41,970.09,988.75,-27.58,,27.64,85.16,1.00,10.20,36.45,1.00,27.54,6.82,83.98,1.00,5.93,52272.82,1.00,0.00,1437.50,3.22,43885.38,127.97,1.00,1.00,44.22,947.72,1.00,0.00,42138.36,1.00,725.49,120.58,1.00,118.12,-27.58,41313.55,23.80,9.52,3.95,39.99,154.84,0.04,3.20
2025-05-23 08:34:00,6.20,2.80,8.00,33.00,59.00,0.00,-25.00,1.00,-20.00,0.00,1007.47,957.63,982.55,-29.79,,27.68,85.09,1.00,10.24,36.30,1.00,28.03,7.84,84.00,1.00,5.91,52273.02,1.00,0.00,1438.29,2.63,43885.48,126.58,1.00,1.00,101.50,941.29,1.00,0.00,42138.36,1.00,728.47,119.95,1.00,118.01,-29.79,43823.00,20.84,12.34,4.80,36.12,197.48,0.08,3.64
2025-05-23 08:36:00,3.80,2.80,8.00,35.00,59.00,0.00,-25.00,0.00,-20.00,0.00,1007.50,953.27,980.385,-34.63,,27.73,85.54,1.00,10.17,36.48,1.00,27.58,7.07,84.00,1.00,5.91,52273.21,1.00,0.00,1437.64,2.64,43885.57,125.99,1.00,1.00,45.72,939.22,1.00,0.00,42138.36,1.00,728.61,119.28,1.00,118.01,-34.63,39736.65,24.51,9.32,3.42,38.39,141.93,0.04,2.68
2025-05-23 08:38:00,5.90,2.80,8.00,37.00,59.00,289.00,259.00,294.00,269.00,0.00,1007.47,956.59,982.03,-26.94,,27.64,85.43,1.00,10.25,36.29,1.00,27.87,6.91,83.99,1.00,5.91,52273.41,1.00,0.00,1439.68,2.66,43885.66,126.51,1.00,1.00,181.72,941.83,1.00,0.00,42138.36,1.00,732.15,119.03,1.00,117.92,-26.94,42285.89,23.12,9.41,3.53,51.08,166.48,0.06,2.42
2025-05-23 08:40:00,5.40,2.80,8.00,39.00,59.00,571.00,532.00,564.00,533.00,0.00,1008.30,962.89,985.595,-45.10,,27.71,85.84,1.00,1.27,40.45,1.00,27.45,6.60,83.99,1.00,5.92,52273.61,1.00,0.00,1437.04,2.61,43885.74,127.57,1.00,1.00,117.57,945.09,1.00,0.00,42138.36,1.00,713.68,119.15,1.00,117.89,-45.10,40633.70,24.55,9.48,3.39,68.16,173.02,0.04,2.95
2025-05-23 08:42:00,0.80,2.80,8.00,41.00,59.00,571.00,532.00,564.00,533.00,0.00,1009.85,970.06,989.955,-37.64,,27.70,85.89,1.00,1.25,38.99,1.00,26.90,6.95,83.98,1.00,5.89,52273.81,1.00,0.00,1436.99,3.06,43885.84,128.47,1.00,1.00,128.11,949.32,1.00,0.00,42138.36,1.00,728.82,119.48,1.00,118.10,-37.64,40454.68,23.05,9.16,3.52,139.15,144.92,0.04,3.04
2025-05-23 08:44:00,4.10,2.80,8.00,43.00,59.00,846.00,798.00,838.00,803.00,0.00,1012.03,977.50,994.765,5.96,,27.77,85.27,1.00,1.32,39.13,1.00,27.98,6.94,83.98,1.00,5.94,52274.00,1.00,0.00,1441.57,3.04,43885.94,128.44,1.00,1.00,98.00,953.75,1.00,0.00,42138.36,1.00,758.26,119.81,1.00,118.31,5.96,40919.13,24.86,9.19,3.68,64.99,146.89,0.06,3.36
2025-05-23 08:46:00,0.90,2.80,8.00,45.00,59.00,1121.00,1063.00,1105.00,1067.00,0.00,1014.51,978.77,996.64,-26.40,,27.61,85.61,1.00,5.20,36.62,1.00,27.21,6.64,84.00,1.00,5.90,52274.20,1.00,0.00,1440.28,3.21,43886.05,127.74,1.00,1.00,32.52,954.87,1.00,0.00,42138.36,1.00,729.93,119.78,1.00,118.46,-26.40,39513.07,25.98,8.42,3.86,91.46,165.52,0.04,2.97
2025-05-23 08:48:00,6.00,2.80,8.00,47.00,59.00,1121.00,1064.00,1105.00,1066.00,0.00,1017.63,977.12,997.375,-33.97,,27.74,85.23,1.00,5.15,36.44,1.00,27.84,6.11,84.00,1.00,5.89,52274.36,1.00,0.00,1439.03,3.25,43886.13,126.84,1.00,1.00,45.43,953.46,1.00,0.00,42138.36,1.00,770.62,119.57,1.00,118.35,-33.97,41416.19,24.57,9.35,4.07,42.20,184.49,0.06,3.46
2025-05-23 08:50:00,3.30,0.10,8.00,49.00,39.00,738.00,673.00,469.00,433.00,0.00,1020.14,976.61,998.375,-48.07,,27.67,85.46,1.00,5.22,36.81,1.00,26.98,5.89,84.01,1.00,5.88,52274.58,1.00,0.00,1440.93,3.22,43886.25,125.83,1.00,1.00,88.07,953.41,1.00,0.00,42138.36,1.00,731.39,119.11,1.00,118.32,-48.07,38874.62,26.08,9.22,3.68,25.04,165.43,0.04,2.51
2025-05-23 08:52:00,3.40,3.60,8.00,51.00,49.00,0.00,-25.00,0.00,-20.00,0.00,1022.72,980.04,1001.38,-45.36,,27.72,85.77,1.00,5.28,36.31,1.00,27.07,6.64,84.01,1.00,5.89,52274.79,1.00,0.00,1437.64,3.26,43886.37,124.63,1.00,1.00,126.94,955.48,1.00,0.00,42138.36,1.00,724.38,118.52,1.00,117.92,-45.36,39940.97,24.11,9.60,3.87,11.37,167.04,0.04,2.57
2025-05-23 08:54:00,3.40,5.90,8.00,53.00,59.00,290.00,258.00,291.00,266.00,0.00,1025.10,983.04,1004.07,-34.98,,27.64,85.23,1.00,5.19,36.74,1.00,26.88,6.64,83.99,1.00,5.90,52274.99,1.00,0.00,1438.89,2.63,43886.47,123.69,1.00,1.00,180.59,956.46,1.00,0.00,42138.36,1.00,730.69,117.94,1.00,117.66,-34.98,40135.16,24.41,9.24,3.58,14.85,190.15,0.04,2.03
2025-05-23 08:56:00,3.60,0.40,8.00,55.00,59.00,290.00,258.00,291.00,266.00,0.00,1027.20,983.01,1005.105,-53.43,,27.62,85.29,1.00,5.25,36.32,1.00,26.94,6.64,84.01,1.00,5.89,52275.18,1.00,0.00,1438.89,2.59,43886.56,123.43,1.00,1.00,95.30,955.67,1.00,0.00,42138.36,1.00,733.89,117.41,1.00,117.38,-53.43,40711.66,23.36,9.75,3.95,18.06,156.50,0.06,2.36
2025-05-23 08:58:00,3.70,0.50,8.00,57.00,59.00,562.00,526.00,564.00,534.00,0.00,1029.07,986.74,1007.905,-44.95,,27.65,85.55,1.00,5.19,36.52,1.00,26.95,7.37,83.99,1.00,5.89,52275.38,1.00,0.00,1437.50,2.61,43886.65,124.44,1.00,1.00,74.35,1015.04,1.00,0.00,42138.36,1.00,731.18,117.33,1.00,117.12,-44.95,39340.20,25.45,9.66,4.18,17.27,104.12,0.04,1.92
2025-05-23 09:00:00,3.50,0.60,8.00,59.00,59.00,831.00,794.00,832.00,798.00,0.00,1030.40,987.76,1009.08,-37.77,,27.62,84.88,1.00,5.15,36.50,1.00,26.95,7.53,83.98,1.00,5.90,52275.58,1.00,0.00,1437.50,2.62,43886.73,125.26,1.00,1.00,0.65,1013.90,1.00,0.00,42138.36,1.00,738.89,117.54,1.00,117.12,-37.77,41256.47,22.98,9.86,3.99,26.82,123.86,0.06,2.25
2025-05-23 09:02:00,3.70,0.60,9.00,1.00,59.00,835.00,796.00,832.00,798.00,0.00,1030.56,986.39,1008.475,-43.00,,27.66,85.47,1.00,5.14,36.39,1.00,27.20,7.05,83.99,1.00,5.91,52275.78,1.00,0.00,1437.64,2.62,43886.82,125.85,1.00,1.00,111.72,1012.14,1.00,0.00,42138.36,1.00,748.47,117.87,1.00,117.12,-43.00,40845.47,22.57,9.95,3.74,38.83,158.02,0.04,2.35
2025-05-23 09:04:00,7.10,0.70,9.00,3.00,59.00,1109.00,1070.00,1108.00,1070.00,0.00,1030.14,984.03,1007.085,-47.01,,27.73,85.21,1.00,5.19,36.82,1.00,26.69,5.96,84.00,1.00,5.90,52275.97,1.00,0.00,1437.04,2.62,43886.91,126.40,1.00,1.00,2.44,954.69,1.00,0.00,42138.36,1.00,732.85,118.24,1.00,117.35,-47.01,40450.94,23.03,9.55,4.04,70.58,150.26,0.06,2.87
2025-05-23 09:06:00,3.50,0.70,9.00,5.00,59.00,1109.00,1070.00,1108.00,1070.00,0.00,1029.91,981.13,1005.52,-50.80,,27.64,84.89,1.00,5.18,36.57,1.00,26.74,6.06,84.00,1.00,5.91,52276.17,1.00,0.00,1439.68,2.96,43887.00,126.79,1.00,1.00,80.72,952.93,1.00,0.00,42138.36,1.00,756.53,118.54,1.00,117.54,-50.80,40144.57,22.76,9.93,3.80,60.31,159.22,0.06,2.61
2025-05-23 09:08:00,3.70,0.70,9.00,7.00,59.00,651.00,616.00,355.00,319.00,0.00,1029.91,982.15,1006.03,-47.89,,27.64,85.28,1.00,5.17,36.78,1.00,26.82,6.44,83.99,1.00,5.91,52276.37,1.00,0.00,1440.28,3.15,43887.10,126.65,1.00,1.00,107.09,954.27,1.00,0.00,42138.36,1.00,760.90,118.77,1.00,117.58,-47.89,40351.04,22.98,9.58,3.92,65.43,167.80,0.06,3.15
2025-05-23 09:10:00,3.80,0.70,9.00,9.00,59.00,0.00,-25.00,0.00,-20.00,0.00,1030.66,980.43,1005.545,-49.23,,27.62,85.63,1.00,5.18,36.47,1.00,27.30,6.99,83.97,1.00,5.92,52276.56,1.00,0.00,1437.64,2.87,43887.20,125.83,1.00,1.00,57.28,954.24,1.00,0.00,42138.36,1.00,757.01,118.71,1.00,117.70,-49.23,41095.14,23.73,9.67,3.96,24.23,176.49,0.04,2.96
2025-05-23 09:12:00,3.70,0.70,9.00,11.00,59.00,86.00,62.00,103.00,82.00,0.00,1031.66,982.82,1007.24,-50.93,,27.61,85.52,1.00,5.23,36.78,1.00,27.09,6.59,83.99,1.00,5.90,52276.76,1.00,0.00,1434.95,2.88,43887.30,125.24,1.00,1.00,113.89,956.14,1.00,0.00,42138.36,1.00,778.19,118.46,1.00,117.57,-50.93,39822.18,23.99,9.52,3.22,29.38,168.71,0.06,2.41
2025-05-23 09:14:00,3.40,0.20,9.00,13.00,59.00,295.00,269.00,285.00,263.00,0.00,1032.50,985.08,1008.79,-9.65,,27.62,85.06,1.00,5.24,36.91,1.00,28.32,6.35,84.00,1.00,5.89,52276.93,1.00,0.00,1436.25,2.88,43887.38,124.96,1.00,1.00,162.26,957.60,1.00,0.00,42138.36,1.00,825.21,118.26,1.00,117.44,-9.65,41434.46,22.99,9.72,3.37,41.62,191.90,0.04,2.65
2025-05-23 09:16:00,3.40,7.00,9.00,15.00,39.00,295.00,269.00,285.00,263.00,0.00,1033.70,985.11,1009.405,-50.92,,27.63,85.51,1.00,5.28,36.87,1.00,27.35,6.95,84.00,1.00,4.93,52277.11,1.00,0.00,1438.10,2.71,43887.48,125.26,1.00,1.00,144.72,958.17,1.00,0.00,42138.36,1.00,784.17,118.11,1.00,117.44,-50.92,39482.84,25.69,9.32,3.30,40.93,191.55,0.06,2.54
2025-05-23 09:18:00,3.40,7.00,9.00,17.00,49.00,564.00,536.00,557.00,533.00,0.00,1034.96,990.15,1012.555,-21.55,,27.65,85.58,1.00,5.17,36.54,1.00,27.87,6.94,84.01,1.00,4.91,52277.29,1.00,0.00,1433.56,2.60,43887.57,125.62,1.00,1.00,93.44,1018.39,1.00,0.00,42138.36,1.00,812.43,118.16,1.00,117.49,-21.55,41036.91,23.31,9.62,3.62,48.11,147.55,0.04,2.39
